reaction_id,reaction_name,flux_baseline,flux_microbiome,flux_delta,flux_delta_pct,microbiome_attributable
ESTRONESt2,Estrone-3-sulfate transport via sodium cotransport,0.0,0.0,0.0,,False
ESTRONEGLCtr,Glucuronidated compound transport,0.0,0.0,0.0,,False
ESTRONEGLCt,ABC transporter,0.0,0.0,0.0,,False
ESTRIOLtr,Estriol intracellular transport,0.0,0.0,0.0,,False
ESTRIOLGLCtr,Glucuronidated compound transport,0.0,0.0,0.0,,False
ESTRIOLGLCte,Glucuronidated compound transport,0.0,0.0,0.0,,False
FACOAL160,Fatty acid  CoA ligase  hexadecanoate ,0.18327065061569772,0.18327065061569772,0.0,0.0,False
FACOAL150,Fatty-acid--CoA ligase,0.0,0.0,0.0,,False
FACOAL140,Fatty acid  CoA ligase  tetradecanoate ,0.0,0.0,0.0,,False
FA182ACPH,Fatty acyl ACP hydrolase,0.0,0.0,0.0,,False
FA1822ACPH,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA1821ACPH,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA181ACPH,Fatty acyl ACP hydrolase,0.0,0.0,0.0,,False
FA180ACPH,Fatty acyl ACP hydrolase,0.0,0.0,0.0,,False
FA161ACPHi,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA160ACPHi,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA141ACPHi,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA140ACPHi,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
FA120ACPHi,Fatty-acyl-ACP hydrolase,0.0,0.0,0.0,,False
F6Tg,Glycoprotein 6-alpha-L-fucosyltransferase,0.0,0.0,0.0,,False
F1PGT,Fucose-1-phosphate guanylyltransferase,0.0,0.0,0.0,,False
F1Atg,F1alpha transport (from golgi to lysosome),0.0,0.0,0.0,,False
BILGLCURte,Bilirubin monoglucuronide transport MDR,0.0,0.0,0.0,,False
ATPS4m,ATP synthase (four protons for one ATP),0.1,0.1,0.0,0.0,False
ATPH2e,ATP diphosphohydrolase,0.0,0.0,0.0,,False
ATPH1e,ATP diphosphohydrolase,0.0,0.0,0.0,,False
ATP2ter,"AMP/ATP transporter, endoplasmic reticulum",0.0,0.0,0.0,,False
ATP1ter,"ADP/ATP transporter, endoplasmic reticulum",0.0,0.0,0.0,,False
ASPt6,"L-aspartate transport via Na, H symport and K antiport",1.445538435192093,1.445538435192093,0.0,0.0,False
ASPTAm,Aspartate transaminase,12.552165010337923,12.552165010337923,0.0,0.0,False
ASPTA,Aspartate transaminase,-11.410566264458982,-11.410566264458982,0.0,0.0,False
ASPNATm,"Aspartate N-acetyltransferase, mitochondrial",0.0,0.0,0.0,,False
ASPGLUm,Aspartate-glutamate mitochondrial shuttle,-12.552165010337923,-12.552165010337923,0.0,0.0,False
FACOAL1813,Fatty-acid--CoA ligase,0.0,0.0,0.0,,False
FACOAL1812,Fatty-acid--CoA ligase,0.0,0.0,0.0,,False
FACOAL180,Fatty acid  CoA ligase  octadecanoate ,0.0,0.0,0.0,,False
FACOAL170,Fatty-acid--CoA ligase,0.0,0.0,0.0,,False
FACOAL161,Fatty acid  CoA ligase  hexadecenoate ,0.0,0.0,0.0,,False
BTNt2m,"Biotin reversible transport via proton symport, mitochondria",0.0,0.0,0.0,,False
BTNt2i,Biotin uptake,0.0,0.0,0.0,,False
BTNPLm,"Holocarboxylase synthestase (biotin protein ligase), mitochondrial",0.0,0.0,0.0,,False
BTNPL,Holocarboxylase synthestase (biotin protein ligase),0.0,0.0,0.0,,False
BTNDm,"Biotinidase (biotin), mitochondrial",0.0,0.0,0.0,,False
BTNDe,"Biotinidase (biotin), extracellular",0.0,0.0,0.0,,False
BTND1n,"Biotinidase (biotin), nuclear",0.0,0.0,0.0,,False
BTND1,Biotinidase (biotin),0.0,0.0,0.0,,False
BPNT2,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,0.0,0.0,0.0,,False
BPNT,"3',5'-bisphosphate nucleotidase",0.0,0.0,0.0,,False
BMTer_U,"B mannosyltransferase, endoplasmic reticulum",0.0,0.0,0.0,,False
BMTer_L,"B mannosyltransferase, endoplasmic reticulum",0.0,0.0,0.0,,False
BIOCYTtn,"Biocytin transport, nuclear",0.0,0.0,0.0,,False
BILIRUBtr,"Lipid, flip-flop intracellular transport",0.0,0.0,0.0,,False
BILIRED,Nad(p)h biliverdin reductase,0.0,0.0,0.0,,False
BILGLCURtr,Glucuronidated compound transport,0.0,0.0,0.0,,False
C161CPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
C160CRNt,C160 transport into the mitochondria,0.0,0.0,0.0,,False
C160CPT2,C160 transport into the mitochondria,0.0,0.0,0.0,,False
C160CPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
C14STRr,C-14 sterol reductase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
C110CPT2m_copy1,DMNONCRNCPT2,0.0,0.0,0.0,,False
B_MANNASEly,"Beta-mannosidase, lysosomal",0.0,0.0,0.0,,False
BZtr,"Benzene transporter, endoplasmic reticulum",0.0,0.0,0.0,,False
BZt,Benzoate transport (diffusion),0.0,0.0,0.0,,False
BVITEt,Beta-Tocopherol (Vit. E) transport,0.0,0.0,0.0,,False
BUTt2r,"Butyrate transport via proton symport, reversible",0.0,0.0,0.0,,False
BUTt2m,"Butyrate mitochondrial transport via proton symport, reversible",0.0,0.0,0.0,,False
BUP2,Beta-ureidopropionase (D-3-amino-isobutanoate forming),0.2,0.2,0.0,0.0,False
BTNtn,"Biotin transport, nuclear",0.0,0.0,0.0,,False
BTNt4i,Biotin uptake (antiport),0.0,0.0,0.0,,False
BTNt3i,Biotin transport via sodium symport,0.0,0.0,0.0,,False
C226CPT1,Carnitine C22:6 transferase,0.0,0.0,0.0,,False
C226COAtx,Fatty acid intracellular transport,0.0,0.0,0.0,,False
C204CRNt,Arachidonic acid transport into the mitochondria,0.0,0.0,0.0,,False
C204CPT2,Arachidonic acid transport into the mitochondria,0.0,0.0,0.0,,False
C204CPT1,Carnitine C20:4 transferase,0.0,0.0,0.0,,False
C181CRNt,C181 transport into the mitochondria,0.0,0.0,0.0,,False
C181CPT2,Carnitine octadecenoyl transferase,0.0,0.0,0.0,,False
C181CPT1,Carnitine octadecenoyl transferase,0.0,0.0,0.0,,False
C180CRNt,C180 transport into the mitochondria,0.0,0.0,0.0,,False
C180CPT2,Carnitine O-stearoyl transferase,0.0,0.0,0.0,,False
C180CPT1,Carnitine O-stearoyl transferase,0.0,0.0,0.0,,False
C161CRNt,C161 transport into the mitochondria,0.0,0.0,0.0,,False
C161CRN2t,C161 transport into the mitochondria,0.0,0.0,0.0,,False
C161CPT22,C161 transport into the mitochondria,0.0,0.0,0.0,,False
C161CPT2,C161 transport into the mitochondria,0.0,0.0,0.0,,False
C161CPT12,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
CATm,Catalase,0.0,0.0,0.0,,False
CAT2p,"Catalase A, peroxisomal (ethanol)",0.0,0.0,0.0,,False
CARVEOLte,Xenobiotic transport,0.0,0.0,0.0,,False
CAROtr,Beta-carotene transport via diffusion,0.0,0.0,0.0,,False
CAMPt,CAMP transport (ATP-dependent),0.0,0.0,0.0,,False
CAATPS,CAATPS,0.0,0.0,0.0,,False
C4STMO2r,C-4 methyl sterol oxidase,0.0,0.0,0.0,,False
C4STMO2Pr,C-4 methyl sterol oxidase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
C4STMO1r,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",0.015239315898709587,0.015239315898709587,0.0,0.0,False
C3STKR2r,C-3 sterol keto reductase (zymosterol),0.015239315898709587,0.015239315898709587,0.0,0.0,False
C3STDH1r,C-3 sterol dehydrogenase (4-methylzymosterol),0.0,0.0,0.0,,False
C3STDH1Pr,C-3 sterol dehydrogenase (4-methylzymosterol),0.015239315898709587,0.015239315898709587,0.0,0.0,False
C2M26DCOAHLx,"Cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (x)",0.0,0.0,0.0,,False
C2M26DCOAHLm,"Cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)",0.0,0.0,0.0,,False
C226CRNt,C226 transport into the mitochondria,0.0,0.0,0.0,,False
C226CPT2,C226 transport into the mitochondria,0.0,0.0,0.0,,False
CDS,Phosphatidate cytidylyltransferase,0.014392687237670168,0.014392687237670168,0.0,0.0,False
CDPDAGtm,Intracellular transport,0.0,0.0,0.0,,False
CDIPTr,Phosphatidylinositol synthase (Homo sapiens),0.008466286610394216,0.008466286610394216,0.0,0.0,False
CCA_D3tm,Calcitroic acid transport from mitochondria,0.0,0.0,0.0,,False
CCA_D3t,Calcitroic acid transport from cytosol,0.0,0.0,0.0,,False
CBR2,Carbonyl reductase [NADPH] 1,0.0,0.0,0.0,,False
CBR1,Carbonyl reductase [NADPH] 1,0.0,0.0,0.0,,False
CBPter,"Carbamoyl phosphate transport, endoplasmic reticulum",0.0,0.0,0.0,,False
CBPSam,Carbamoyl-phosphate synthase (ammonia) (mitochondria,0.0,0.0,0.0,,False
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),0.0,0.0,0.0,,False
CBPPer,"Carbamoyl phosphate phosphotransferase, endoplasmic reticulum",0.0,0.0,0.0,,False
CBLATm,"Cob(I)alamin adenosyltransferase, mitochondrial",0.0,0.0,0.0,,False
CBL2tm,"Cob(II)alamine transport, mitochondrial",0.0,0.0,0.0,,False
CBL2OR,NADH:cob(III)alamine oxidoreductase,0.0,0.0,0.0,,False
CAt7r,"Calcium / sodium antiporter (1:3), reversible",0.0,0.0,0.0,,False
CATp,Catalase A  peroxisomal,0.025,0.025,0.0,0.0,False
CORE6GTg,"Core 6 beta-GlcNAc-transferase A, Golgi apparatus",0.0,0.0,0.0,,False
CORE5GTg,"Core 5 alpha-GalNAc-transferase, Golgi apparatus",0.0,0.0,0.0,,False
CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus",0.0,0.0,0.0,,False
CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus",0.0,0.0,0.0,,False
COQ7m,Ubiquinone biosynthesis COQ7,0.0,0.0,0.0,,False
COQ6m,Ubiquinone biosynthesis monooxgenase COQ6,0.0,0.0,0.0,,False
COQ5m,Ubiquinone biosynthesis methyltransferase COQ5,0.0,0.0,0.0,,False
COQ3m,Methyltransferase COQ3,0.0,0.0,0.0,,False
COKECBESr,Carboxylesterase (cocaine) (er),0.0,0.0,0.0,,False
COAtr,"COA transporter, endoplasmic reticulum",0.0,0.0,0.0,,False
COAtp,"Coenzyme A transport, peroxisomal",-0.09143589539225752,-0.09143589539225752,0.0,0.0,False
COAtn,Coenzyme A transport  nuclear,0.0,0.0,0.0,,False
COAtim,CoA transporter  mitochondrial   irreversible,0.09143589539225563,0.09143589539225563,0.0,0.0,False
COAtl,CoA transport in lysosome via diffusion,0.0,0.0,0.0,,False
COAtg,CoA transport in Golgi via diffusion,0.0,0.0,0.0,,False
CO2tp,CO2 peroxisomal transport,-0.09143589539225752,-0.09143589539225752,0.0,0.0,False
CRNt_copy2,L carnitine reversible transport,0.0,0.0,0.0,,False
CRNtim,L carnitine transport out of mitochondria via diffusion,0.0,0.0,0.0,,False
CRNtHa,L-carnitine outward transport (H+ antiport),0.0,0.0,0.0,,False
CRNt_copy1,L carnitine reversible transport,0.0,0.0,0.0,,False
CRNCARtp,Carnitine acetylcarnitine carrier  peroxisomal,0.04999999999999999,0.04999999999999999,0.0,0.0,False
CRNCAR3tp,"Carnitine-propcarnitine carrier, peroxisomal",0.0,0.0,0.0,,False
CRMPte,Crmp hs transport,0.0,0.0,0.0,,False
CREATtmdiffir,Creatine transport to/from mitochondria via diffusion,0.0,0.0,0.0,,False
CREATt4_2_r,CREATt4 LPAREN 2 RPAREN r,0.0,0.0,0.0,,False
CPPPGO,Coproporphyrinogen oxidase (O2 required),0.0,0.0,0.0,,False
CPCTDTX,Choline-phosphate cytidylyltransferase,0.0,0.0,0.0,,False
COt,CO transporter via diffusion,0.0,0.0,0.0,,False
COUMARINte,Xenobiotic transport,0.0,0.0,0.0,,False
COUCOAFm,P coumaroyl CoA formation,0.0,0.0,0.0,,False
CORE8GTg,"N-acetylgalactosamine 3-alpha-galactosyltransferase, Golgi apparatus",0.0,0.0,0.0,,False
CORE7GTg,"Core 7 alpha-GalNAc-transferase, Golgi apparatus",0.0,0.0,0.0,,False
CSNATr_copy1,Carnitine O acetyltransferase,0.0,0.0,0.0,,False
CSEPASEly,"Chondroitin sulfate E proteoglycan protease, lysosome (endosome)",0.0,0.0,0.0,,False
CSDPASEly,"Chondroitin sulfate D proteoglycan protease, lysosome (endosome)",0.0,0.0,0.0,,False
CSCPASEly,"Chondroitin sulfate C proteoglycan protease, lysosome (endosome)",0.0,0.0,0.0,,False
CSBPASEly,"Chondroitin sulfate B proteoglycan protease, lysosome (endosome)",0.0,0.0,0.0,,False
CSAPASEly,"Chondroitin sulfate A proteoglycan protease, lysosome (endosome)",0.0,0.0,0.0,,False
CRVNCtr,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
CRTSTRNtr,Corticosterone intracellular transport,0.0,0.0,0.0,,False
CRTSTRNtm,Corticosterone intracellular transport,0.0,0.0,0.0,,False
CRTSTRNt,Corticosterone transport,0.0,0.0,0.0,,False
CRTSLtr,Cortisol intracellular transport,0.0,0.0,0.0,,False
CRTSLtm,Cortisol intracellular transport,0.0,0.0,0.0,,False
CRTSLt,Cortisol transport,0.0,0.0,0.0,,False
CRTNsyn,Creatinine synthase,0.0,0.0,0.0,,False
CRNtx,Carnitine transport peroxisome to mitochondria,0.0,0.0,0.0,,False
CRNtuNa,L-carnitine inward transport by Na+ symport,0.0,0.0,0.0,,False
CSPG_Dt,"Chondroitin sulfate D transport, golgi to extracellular",0.0,0.0,0.0,,False
CSPG_Ctly,"Chondroitin sulfate C transport, extracellular to lysosome",0.0,0.0,0.0,,False
CSPG_Ct,"Chondroitin sulfate C transport, golgi to extracellular",0.0,0.0,0.0,,False
CSPG_Btly,"Chondroitin sulfate B transport, extracellular to lysosome",0.0,0.0,0.0,,False
CSPG_Bt,"Chondroitin sulfate B transport, golgi to extracellular",0.0,0.0,0.0,,False
CSPG_Atly,"Chondroitin sulfate A transport, extracellular to lysosome",0.0,0.0,0.0,,False
CSPG_At,"Chondroitin sulfate A transport, golgi to extracellular",0.0,0.0,0.0,,False
CSNt,Cytosine transport via facilated diffusion,0.09549971296524676,0.09549971296524676,0.0,0.0,False
CSND,Cytosine deaminase,0.09549971296524676,0.09549971296524676,0.0,0.0,False
CSNATr_copy2,Carnitine O acetyltransferase,-0.04999999999999999,-0.04999999999999999,0.0,0.0,False
CSNATp,Carnitine O acetyltransferase  reverse direction  peroxisomal,0.04999999999999999,0.04999999999999999,0.0,0.0,False
CSNATm,Carnitine O aceyltransferase  mitochondrial,0.0,0.0,0.0,,False
CSNATer,"Carnitine O-acetyltransferase, endolasmic reticulum",0.0,0.0,0.0,,False
CSNAT3x,"Carnitine O-aceyltransferase, peroxisomal",0.0,0.0,0.0,,False
CSNAT2x,"Carnitine dimethyl nonanoyl transferase, revsible, peroxisomal",0.0,0.0,0.0,,False
CSNAT2m,"Carnitine O-aceyltransferase, mitochondrial",0.0,0.0,0.0,,False
DASCBH,L-Dehydroascorbate lactonohydrolase,0.0,0.0,0.0,,False
DARGOp,"D-arginine oxidase, perixosomal",0.0,0.0,0.0,,False
DALAxt,D-Alanine transport to perixosome,0.0,0.0,0.0,,False
DALAt2rL,D-alanine transport via proton symport (lysosome),0.0,0.0,0.0,,False
CYOOm3,"Cytochrome c oxidase, mitochondrial Complex IV",0.0,0.0,0.0,,False
CYOOm2,"Cytochromecoxidase,mitochondrialComplexIV",0.05,0.05,0.0,0.0,False
CYANtm,Cyanide transport via diffusion (mitochondrial),0.0,0.0,0.0,,False
CYANt,Cyanide transport via diffusion (extracellular to cytosol),0.0,0.0,0.0,,False
CYANSTm,"Cyanide sulfurtransferase, mitochondrial",0.0,0.0,0.0,,False
CTPtn,CTP diffusion in nucleus,0.0,0.0,0.0,,False
CTPS2,CTP synthase (glutamine),0.046649239223272125,0.046649239223272125,0.0,0.0,False
CTPS1,CTP synthase  NH3 ,0.0,0.0,0.0,,False
CSm,Citrate synthase,0.0,0.0,0.0,,False
CSPG_Etly,"Chondroitin sulfate E transport, extracellular to lysosome",0.0,0.0,0.0,,False
CSPG_Et,"Chondroitin sulfate E transport, golgi to extracellular",0.0,0.0,0.0,,False
CSPG_Dtly,"Chondroitin sulfate D transport, extracellular to lysosome",0.0,0.0,0.0,,False
DCYTD,Deoxycytidine deaminase,0.0,0.0,0.0,,False
DCTPtn,DCTP diffusion in nucleus,0.0,0.0,0.0,,False
DCT,Dopachrome tautomerase,0.0,0.0,0.0,,False
DCSPTN1t,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
DCSPTN1CRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
DCSPTN1CPT2,Carnitine transferase,0.0,0.0,0.0,,False
DCSPTN1CPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
DCSPTN1COAtx,Fatty acid intracellular transport,0.0,0.0,0.0,,False
DCMPDA,DCMP deaminase,-0.008381623744290275,-0.008381623744290275,0.0,0.0,False
DCK2n,"Deoxycytidine kinase, nuclear (UTP)",0.0,0.0,0.0,,False
DCK1n,"Deoxycytidine kinase, nuclear (ATP)",0.0,0.0,0.0,,False
DCK1m,"Deoxycytidine kinase, mitochondrial (ATP)",0.0,0.0,0.0,,False
DCIm,Dodecenoyl-Coenzyme A delta isomerase,0.0,0.0,0.0,,False
DATPtn,DATP diffusion in nucleus,0.0,0.0,0.0,,False
DASPO1p,"D-aspartate oxidase, peroxisomal",0.0,0.0,0.0,,False
DASCBR,Dehydroascorbate reductase,0.1,0.1,0.0,0.0,False
DESAT18_5,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),0.0,0.0,0.0,,False
DESAT18_4,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),0.0,0.0,0.0,,False
DESAT18_3,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),0.0,0.0,0.0,,False
DESAT18_10,Fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),0.0,0.0,0.0,,False
DESAT16_2,Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA),14.71757597804534,14.71757597804534,0.0,0.0,False
DEDOLR_U,Dehydrodolichol reductase (uterus),0.0,0.0,0.0,,False
DEDOLR_L,Dehydrodolichol reductase (liver),0.0,0.0,0.0,,False
DEDOLP2_U,Dehydrodolichol phosphate phosphatase (uterus),0.0,0.0,0.0,,False
DEDOLP2_L,Dehydrodolichol phosphate phosphatase (liver),0.0,0.0,0.0,,False
DEDOLP1_U,Dehydrodolichol diphosphate phosphatase (uterus),0.0,0.0,0.0,,False
DEDOLP1_L,Dehydrodolichol diphosphate phosphatase (liver),0.0,0.0,0.0,,False
DECDPtm,"Lipid, flip-flop intracellular transport",0.0,0.0,0.0,,False
DEBRISOQUINEt,DEBRISOQUINEt,0.0,0.0,0.0,,False
DDPGAm,"2-dehydro-3-deoxy-phosphogluconate aldolase, mitochondrial",0.0,0.0,0.0,,False
DCYTt,Deoxycytidine transport via diffusion,0.0,0.0,0.0,,False
DCYTDn,"Deoxycytidine deaminase, nuclear",0.0,0.0,0.0,,False
DGSNt,Deoyguanosine transport via diffusion,0.0,0.0,0.0,,False
DGNSKm,Deoxyguanosine kinase,0.0,0.0,0.0,,False
DGK2m,Deoxyguanylate kinase (dGMP:dATP) (mitochondrial),0.0,0.0,0.0,,False
DGK1,Deoxyguanylate kinase (dGMP:ATP),-0.008381623744290275,-0.008381623744290275,0.0,0.0,False
DGCHOLtx,Bile acid intracellular transport,0.0,0.0,0.0,,False
DGCHOLte,Bile acid intracellular transport,0.0,0.0,0.0,,False
DGAT,Diacylglycerol acyltransferase,0.0,0.0,0.0,,False
DESAT24_1,Fatty acyl-CoA desaturase (n-C24:5CoA -> n-C24:6CoA),0.0,0.0,0.0,,False
DESAT22_2p,Fatty acyl-CoA desaturase (n-C22:5CoA -> n-C22:6CoA),0.0,0.0,0.0,,False
DESAT22_1p,Fatty acyl-CoA desaturase (n-C22:4CoA -> n-C22:5CoA),0.0,0.0,0.0,,False
DESAT20_2,Fatty acyl-CoA desaturase (n-C20:4CoA -> n-C20:5CoA),0.0,0.0,0.0,,False
DESAT20_1,Fatty acyl-CoA desaturase (n-C20:3CoA -> n-C20:4CoA),0.0,0.0,0.0,,False
DESAT18_9,"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase",0.0,0.0,0.0,,False
DESAT18_8,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),0.0,0.0,0.0,,False
DESAT18_7,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),0.0,0.0,0.0,,False
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),0.0,0.0,0.0,,False
DHEASULT,Dehydroepiandrosterone sulfotransferase,0.0,0.0,0.0,,False
DHDPBMTm,Dihydroxydecaprenylbenzoate methyltransferase,0.0,0.0,0.0,,False
DHCRD2,Dihydroceramide desaturase,0.0,0.0,0.0,,False
DHCRD1,Dihydroceramide desaturase,0.006773029288315373,0.006773029288315373,0.0,0.0,False
DHCR72r,7-dehydrocholesterol reductase,0.0,0.0,0.0,,False
DHCR71r,7-dehydrocholesterol reductase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
DHCR243r,24-dehydrocholesterol reductase [Precursor],0.015239315898709587,0.015239315898709587,0.0,0.0,False
DHCR242r,24-dehydrocholesterol reductase [Precursor],0.0,0.0,0.0,,False
DHCR241r,24-dehydrocholesterol reductase [Precursor],0.0,0.0,0.0,,False
DHCHOLESTANATEtm,"Lipid, flip-flop intracellular transport",0.0,0.0,0.0,,False
DHAPAx,Dihydroxyacetone phosphate acyltransferase,0.0,0.0,0.0,,False
DHAPA,Dihydroxyacetone phosphate acyltransferase,0.0,0.0,0.0,,False
DHAAt1r,Dehydroascorbate transport (uniport),0.1,0.1,0.0,0.0,False
DGULND,Dehydro-L-gulonate decarboxylase,0.2,0.2,0.0,0.0,False
DGTPtn,DGTP diffusion in nucleus,0.0,0.0,0.0,,False
DGSNtm,Deoyguanosine transport in mitochondria,0.0,0.0,0.0,,False
DNDPt53m,DCTP transport via dGDP antiport,0.0,0.0,0.0,,False
DNDPt52m,DCTP transport via dUDP antiport,0.0,0.0,0.0,,False
DNDPt51m,"Deoxynucleotide carrier (dctp), mitochondrial",0.0,0.0,0.0,,False
DNDPt50m,DTTP transport via dCDP antiport,0.0,0.0,0.0,,False
DIDPtn,DIDP nuclear transport,0.0,0.0,0.0,,False
DHPR2,"6,7-dihydropteridine reduction",0.0,0.0,0.0,,False
DHPR,"6,7-dihydropteridine reductase",0.05408641630917471,0.05408641630917471,0.0,0.0,False
DHPM2,Dihydropyrimidinase (dihydrothymine),0.2,0.2,0.0,0.0,False
DHPM1,"Dihydropyrimidinase (5,6-dihydrouracil)",0.0,0.0,0.0,,False
DHORTS,Dihydroorotase,0.0,0.0,0.0,,False
DHORD9,Dihydoorotic acid dehydrogenase (quinone10),0.0,0.0,0.0,,False
DHFtm,Dihydrofolate reversible mitochondrial transport,0.0,0.0,0.0,,False
DHFtl,Dihydrofolate reversible lysosomal transport,0.0,0.0,0.0,,False
DHFR,Dihydrofolate reductase,0.06253010418338345,0.06253010418338345,0.0,0.0,False
DHEAtr,Dehydroepiandrosterone transport,0.0,0.0,0.0,,False
DHEAStr,Dheas intracellular transport,0.0,0.0,0.0,,False
DOGULND1,"2,3-dioxo-L-gulonate decarboxylase (L-lyxonate-forming)",0.0,0.0,0.0,,False
DNDPt9m,DADP transport via dTDP antiport,0.0,0.0,0.0,,False
DNDPt8m,DADP transport via dUDP antiport,0.0,0.0,0.0,,False
DNDPt7m,"Deoxynucleotide carrier (datp), mitochondrial",0.0,0.0,0.0,,False
DNDPt6m,DATP transport via dGDP antiport,0.0,0.0,0.0,,False
DNDPt63m,DGTP transport via dCDP antiport,0.0,0.0,0.0,,False
DNDPt62m,DGTP transport via dGDP antiport,0.0,0.0,0.0,,False
DNDPt61m,DGTP transport via dTDP antiport,0.0,0.0,0.0,,False
DNDPt60m,DGTP transport via dUDP antiport,0.0,0.0,0.0,,False
DNDPt5m,DATP transport via dTDP antiport,0.0,0.0,0.0,,False
DNDPt59m,DGTP transport via dADP antiport,0.0,0.0,0.0,,False
DNDPt58m,DGTP transport via ADP antiport,0.0,0.0,0.0,,False
DNDPt57m,DGTP transport via ATP antiport,0.0,0.0,0.0,,False
DNDPt56m,DCTP transport via ATP antiport,0.0,0.0,0.0,,False
DNDPt55m,DCTP transport via ADP antiport,0.0,0.0,0.0,,False
DNDPt54m,DCTP transport via dADP antiport,0.0,0.0,0.0,,False
DOLMANP_Lter,Dolichol-phosphate mannose flippase (liver),0.0,0.0,0.0,,False
DOLK_U,"Dolichol kinase, human (uterus)",0.0,0.0,0.0,,False
DOLK_L,"Dolichol kinase, human (liver)",0.0,0.0,0.0,,False
DOLICHOL_Uter,"Dolichol diffusion, human (uterus)",0.0,0.0,0.0,,False
DOLICHOL_Lter,"Dolichol diffusion, human (liver)",0.0,0.0,0.0,,False
DOLGPP_Uer,Dolichyl-beta-D-glucosyl-phosphate dolichylphosphohydrolase (uterus),0.0,0.0,0.0,,False
DOLGPP_Ler,Dolichyl-beta-D-glucosyl-phosphate dolichylphosphohydrolase (liver),0.0,0.0,0.0,,False
DOLGLCP_Uter,Dolichyl beta-D-glucosyl phosphate flippase (uterus),0.0,0.0,0.0,,False
DOLGLCP_Lter,Dolichyl beta-D-glucosyl phosphate flippase (liver),0.0,0.0,0.0,,False
DOLDPP_Uer,"Dolichyl-diphosphate phosphohydrolase, human (uterus)",0.0,0.0,0.0,,False
DOLDPP_Ler,"Dolichyl-diphosphate phosphohydrolase, human (liver)",0.0,0.0,0.0,,False
DOLASNT_Uer,Dolichyl-diphosphooligosaccharide:protein-L-asparagine oligopolysaccharidotransferase (uterus),0.0,0.0,0.0,,False
DOLASNT_Ler,Dolichyl-diphosphooligosaccharide:protein-L-asparagine oligopolysaccharidotransferase (liver),0.0,0.0,0.0,,False
DOGULNO2,"2,3-dioxo-L-gulonate:hydrogen peroxide oxireductase",0.0,0.0,0.0,,False
DOGULNO1,"2,3-dioxo-L-gulonate:hydrogen peroxide oxireductase",0.0,0.0,0.0,,False
DOGULND2,"2,3-dioxo-L-gulonate decarboxylase (L-xylonate-forming)",0.0,0.0,0.0,,False
DOLPMT4_Ler,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),0.0,0.0,0.0,,False
DOLPMT3_Uer,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),0.0,0.0,0.0,,False
DOLPMT3_Ler,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),0.0,0.0,0.0,,False
DOLPMT2_Uer,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),0.0,0.0,0.0,,False
DOLPMT2_Ler,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),0.0,0.0,0.0,,False
DOLPMT1_Uer,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),0.0,0.0,0.0,,False
DOLPMT1_Ler,Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),0.0,0.0,0.0,,False
