ReactionID,ReactionName,Subsystem,GroupA,GroupB,MeanA,MeanB,Diff(A-B),TestStat,PValue,FDR_BH
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acnacngal14acglcgalgluside_hs_e,"3',8'-LD1 exchange",Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acngalacglcgal14acglcgalgluside_hs_e,VI3NeuAc-nLc6Cer exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acngalacglcgal14acglcgalgluside_hs_e,VI3NeuAc-nLc6Cer exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acngalacglcgal14acglcgalgluside_hs_e,VI3NeuAc-nLc6Cer exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
