ReactionID,ReactionName,Subsystem,WD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,WD_n,SCD_n,q_value,Significant,Direction
FACOAL1832,Alpha-Linolenic acid:CoA ligase (AMP-forming),Fatty acid activation,0.2677616121631374,0.10697720888869316,0.1607844032744442,1.3236456733110002,3.0197113218167178,0.00931930015994864,1.2776826396269512,12,37,0.1443780730535089,False,Up
DESAT18_10,Fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),Fatty acid elongation,0.26769367198234467,0.10696499657682355,0.1607286754055211,1.3234442710014078,3.0186755861906365,0.009338463662344509,1.2772631867112612,12,37,0.1443780730535089,False,Up
ADK1,Adenylate kinase,Nucleotides,-0.4462219043267314,-0.2182178046436198,-0.2280040996831116,1.0319925176488067,-3.6387599298476436,0.0018097274231548277,-1.2163264290354556,12,37,0.07097941451236725,False,Down
RTOT1,R total flux,R Group Synthesis,0.39119289752079883,0.16838656168125196,0.22280633583954687,1.2161031697820663,3.215545051251988,0.0052913235151012235,1.1710966130500582,12,37,0.11041257883205648,False,Up
STCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",-0.48915216023195573,-0.20514051889048474,-0.284011641341471,1.2536708357531905,-3.1733217982334905,0.005796094856601771,-1.1572309452002756,12,37,0.11041257883205648,False,Down
SUCD1m,Succinate dehydrogenase,Citric Acid Cycle,0.19403060591636845,0.07437625736294788,0.11965434855342057,1.3833701783634216,3.291803713889245,0.004181893409998484,1.141741691431961,12,37,0.09219961447132752,False,Up
IDHPOXOXb,Iodide:hydrogen-peroxide oxidoreductase,Tyrosine metabolism,-0.00151508943305735,0.0003363776600681699,-0.00185146709312552,,-3.4975067560757958,0.002237267342828495,-1.1096622098548867,12,37,0.08172605999391148,False,Down
P5CRx,Pyrroline-5-carboxylate reductase(nadh),Urea cycle/amino group metabolism,0.00021784614380445004,0.0006065197335711189,-0.00038867358976666885,-1.4772445852116447,-3.1585902115881392,0.005574331998955919,-1.0935946882963328,12,37,0.11041257883205648,False,Down
ARTFR207,R group artificial flux,R Group Synthesis,0.00039690770505019997,-0.00011807462142583819,0.0005149823264760381,,5.787744213552542,1.3354941276505121e-06,1.0871917445937367,12,37,0.00015078942786744872,True,Up
RETt,Retinol transport via faciliated diffusion,"Transport, Extracellular",0.02705876841101758,0.002826228702717866,0.024232539708299715,3.2591460097602525,2.6068069024690868,0.020684503888757318,1.0840093649401326,12,37,0.2908319301490935,False,Up
THYPX,Thyroid peroxidase,Tyrosine metabolism,-0.0027591311728692833,0.0005767973406752055,-0.0033359285135444888,,-3.2353634994976255,0.0044742235354969144,-1.0824451243875803,12,37,0.09692416798407852,False,Down
EX_i_e,Iodide exchange,Extracellular exchange,0.0027591311728692833,-0.0005767973406752055,0.0033359285135444888,,3.2353634994976255,0.0044742235354969144,1.0824451243875803,12,37,0.09692416798407852,False,Up
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",0.09375976410790261,-0.07541806745300174,0.16917783156090435,,5.680201389308031,1.8597451022121113e-06,1.0669904940901036,12,37,0.00019133496801072145,True,Up
EX_pyr_e,Pyruvate exchange,Extracellular exchange,-0.09375976410790261,0.07541806745300174,-0.16917783156090435,,-5.680201389308031,1.8597451022121113e-06,-1.0669904940901036,12,37,0.00019133496801072145,True,Down
RETI2,Retinol isomerase (9-cis),Vitamin A Metabolism,0.030003308364476913,-0.012510180814714217,0.04251348917919113,,2.0687420944976473,0.06094723532750182,1.0562508766400138,12,37,0.6923457281410725,False,Up
RAI2,Retinal isomerase (9-cis),Vitamin A Metabolism,-0.030003308364476913,0.012510180814714217,-0.04251348917919113,,-2.0687420944976473,0.06094723532750182,-1.0562508766400138,12,37,0.6923457281410725,False,Down
RDH2,"Retinol dehydrogenase (9-cis,NADH)",Vitamin A Metabolism,0.021665193423165908,-0.014211954859437366,0.03587714828260327,,1.7791319142092272,0.10265059997794264,1.0462380032714866,12,37,1.0,False,Up
ATPS4m,ATP synthase (four protons for one ATP),Oxidative Phosphorylation,0.8708406313718197,0.9520021271693455,-0.08116149579752585,-0.12855607525687704,-5.24793369381644,4.570694858017498e-06,-1.0327420364520532,12,37,0.00044816865897297887,True,Down
DNDPt11m,DADP transport via dGDP antiport,"Transport, Mitochondrial",0.00021264578854972253,2.0994967971983003e-05,0.00019165082057773952,3.3403305970687933,1.94360131598518,0.07623060737581337,1.0150175559031807,12,37,0.8138545647056751,False,Up
IDHPOXOX2b,Iodide:hydrogen-peroxide oxidoreductase 2,Tyrosine metabolism,-0.00124404173981195,0.00024041968060701358,-0.0014844614204189636,,-2.919562722968665,0.00930942761400284,-1.0080107112676042,12,37,0.1443780730535089,False,Down
RAI3,13-cis-retinoic acid isomerase,Vitamin A Metabolism,0.03533075365687375,0.001121853129199881,0.03420890052767387,4.97696868121425,1.6789113181933515,0.12112962773394118,0.9867594598076281,12,37,1.0,False,Up
PSSA1_hs,Phosphatidylserine synthase homo sapiens,Glycerophospholipid Metabolism,0.0019530159140250414,0.0022784550418045784,-0.000325439127779537,-0.22235218822859842,-5.160646740922118,8.658793217643323e-06,-0.9746751874797158,12,37,0.0008065665882234756,True,Down
PRO1x,Proline oxidase  L proline  NAD ,Arginine and Proline Metabolism,0.04442312701984389,0.023831321192944236,0.020591805826899654,0.8984520116032102,1.8856519903663544,0.08404152198686171,0.9711906704679297,12,37,0.8845726297261207,False,Up
P5CR,Pyrroline-5-carboxylate reductase,Urea cycle/amino group metabolism,0.04477349165701311,0.024142250675287216,0.020631240981725894,0.8910846498850684,1.8778705503489312,0.08520940364711502,0.9694194318002026,12,37,0.8943386985609875,False,Up
ORETNF2,13-cis-4-oxo-retinoic acid formation (oxidation),Vitamin A Metabolism,0.0077045177167511915,0.0024847099922836293,0.005219807724467562,1.632627136501152,1.633041858228827,0.1305755331529968,0.9624314611552907,12,37,1.0,False,Up
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,-0.015409035433502383,-0.0049694199845672846,-0.010439615448935098,1.6326271955075464,-1.6330418582288229,0.1305755331529977,-0.9624314611552882,12,37,1.0,False,Down
ORETNtn,"4-oxo-retinoic acid transport, Nuclear","Transport, Nuclear",0.015673596860986783,0.0052375187799220315,0.010436078081064752,1.581380859915279,1.6322953404516334,0.1307208169906574,0.9609864348768257,12,37,1.0,False,Up
DM_oretn_n,4-oxo-retonoic acid demand,Intracellular demand,0.015673596860986783,0.0052375187799220315,0.010436078081064752,1.581380859915279,1.6322953404516334,0.1307208169906574,0.9609864348768257,12,37,1.0,False,Up
ASPTA,Aspartate transaminase,Alanine and Aspartate Metabolism,-0.2875213692809781,-0.10809376341290787,-0.17942760586807022,1.4113858978301967,-2.055912842260501,0.060900294962113695,-0.955770244662635,12,37,0.6923457281410725,False,Down
THRt4,L-threonine  via sodium symport,"Transport, Extracellular",0.583780201245378,0.29461088294584326,0.28916931829953474,0.9866145581878947,2.2392693495325413,0.042127388438382526,0.9452795869047597,12,37,0.5357223526328099,False,Up
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),Nucleotides,0.1473024978056607,0.023534684869207376,0.12376781293645334,2.6459214486839144,1.8145627733805383,0.09506918754720928,0.9436008623083002,12,37,0.9867069437351025,False,Up
CHOLK,Choline kinase,Glycerophospholipid Metabolism,0.007264084037759383,0.00784944426138932,-0.0005853602236299375,-0.1118096205263199,-4.783169366204729,2.4741881542982938e-05,-0.9162196540996481,12,37,0.002004092404981618,True,Down
CHLPCTD,Choline phosphate cytididyltransferase,Glycerophospholipid Metabolism,0.007264084037759383,0.00784944426138932,-0.0005853602236299375,-0.1118096205263199,-4.783169366204729,2.4741881542982938e-05,-0.9162196540996481,12,37,0.002004092404981618,True,Down
CEPTC,Choline phosphotransferase,Glycerophospholipid Metabolism,0.007264084037759383,0.00784944426138932,-0.0005853602236299375,-0.1118096205263199,-4.783169366204729,2.4741881542982938e-05,-0.9162196540996481,12,37,0.002004092404981618,True,Down
PCLAD,Picolinic acid decarboxylase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
KYN3OX,Kynurenine 3 monooxygenase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
TRPO2,L Tryptophanoxygen 2 3 oxidoreductase  decyclizing ,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
3HAO,3 hydroxyanthranilate 3 4 dioxygenase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
FKYNH,N Formyl L kynurenine amidohydrolase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
HKYNH,3 Hydroxy L kynurenine hydrolase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
AMCOXO,2-aminomuconate reductase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
AM6SAD,Aminomuconate-semialdehyde dehydrogenase,Tryptophan metabolism,0.01174997668681456,0.000726248139470308,0.011023728547344253,4.016051335165817,1.5696092193113347,0.14446041527651088,0.9111449090102474,12,37,1.0,False,Up
EX_ala__L_e,L-Alanine exchange,Extracellular exchange,0.8723008844448019,0.566368106499201,0.3059327779456009,0.6230858261637539,3.1530933406459325,0.004220949698492232,0.9085167546157581,12,37,0.09251328574460033,False,Up
ARGt5r,ARGtiDF,"Transport, Extracellular",-0.0003330203704749,0.02556298429105701,-0.02589600466153191,,-4.771646562849948,3.0125933008339527e-05,-0.8963241221168815,12,37,0.0023882814125334695,True,Down
MDH,Malate dehydrogenase,Citric Acid Cycle,0.27102102183664295,0.09719870864553584,0.1738223131911071,1.479395706258971,1.9802008918030256,0.06921778349340478,0.894587320491689,12,37,0.7630339091610243,False,Up
ALAR,Alanine racemase,Alanine and Aspartate Metabolism,-0.031072494402609962,0.255509926985549,-0.2865824213881589,,-2.9925832042290477,0.006535453355264396,-0.8924707351489505,12,37,0.11041257883205648,False,Down
SERALANaEx,L-alanine/L-serine Na-dependent exchange (Ser-L in),"Transport, Extracellular",-0.05498354589718701,-0.010715092875253077,-0.044268453021933926,2.359355605390431,-4.739505012320955,3.32128321292038e-05,-0.890286531804625,12,37,0.002578146094029445,True,Down
FDH,Formate dehydrogenase,Fatty Acid Metabolism,0.011061088066959768,0.0005059736553672351,0.010555114411592532,4.450286956768526,1.5004615142960995,0.1615692662765573,0.8901409289910764,12,37,1.0,False,Up
EX_ala__D_e,D-Alanine exchange,Extracellular exchange,-0.06292744790350216,0.22599697915777883,-0.28892442706128096,,-3.0142670092966166,0.00611767416817199,-0.8897500097319433,12,37,0.11041257883205648,False,Down
EX_retinol_e,Retinol exchange,Extracellular exchange,-0.017730338407790844,-0.0011494345711146109,-0.016580903836676233,3.947223938235194,-1.837026532692961,0.0900724111497494,-0.8744146601229502,12,37,0.9374575529161069,False,Down
P5CDm,1 pyrroline 5 carboxylate dehydrogenase  mitochondrial,Glutamate metabolism,-0.011481302134215459,-0.0019215098209919373,-0.009559792313223521,2.578974079583541,-4.044624520531242,0.00019483438196146244,-0.8718993353978431,12,37,0.013443572355340909,True,Down
SERt4,L-serine via sodium symport,"Transport, Extracellular",0.5008034138339662,0.27328774631022446,0.22751566752374175,0.8738236228264575,3.7938085420592653,0.00044354542655572135,0.8510394618793866,12,37,0.027698242517049318,True,Up
UMPK3,UMP kinase (UTP),Nucleotides,-0.2663469654393991,-0.12550292558107215,-0.14084403985832697,1.0855858495693322,-1.9162387658660498,0.077101225315408,-0.8448593835372921,12,37,0.8187827991695259,False,Down
EX_ocdca_e,Octadecanoate (n-C18:0) exchange,Extracellular exchange,-0.023441808365538424,-0.19908462377687047,0.17564281541133206,-3.086226032175929,4.222734371566439,0.00011790684484731126,0.8446355144765312,12,37,0.00844847892117465,True,Up
FACOAL180,Fatty acid  CoA ligase  octadecanoate ,Fatty acid activation,0.023441808365538424,0.19908462377687047,-0.17564281541133206,-3.0862260213165222,-4.222734371566439,0.00011790684484731126,-0.8446355144765312,12,37,0.00844847892117465,True,Down
OCDCAt,Octadecanoate  n C180  transport in via uniport,"Transport, Extracellular",0.00801250823368371,0.18412277398742924,-0.17611026575374553,-4.522270321734152,-4.203231107059116,0.00012572479904812318,-0.8399215076240234,12,37,0.008838690589685037,True,Down
PYK,Pyruvate kinase,Glycolysis/Gluconeogenesis,0.9653018296968984,1.0650220227063287,-0.09972019300943036,-0.14183124443445136,-3.9375021695790573,0.00027173583822808953,-0.8227265697355997,12,37,0.01840886787705203,True,Down
ORNt3m,Ornithine mitochondrial transport via proton antiport,"Transport, Mitochondrial",0.09988241062305636,0.02066510757478954,0.07921730304826682,2.2730337611713827,1.984606748046326,0.06698723995819329,0.8198783888292293,12,37,0.7450580778633678,False,Up
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,-0.885370561794886,-0.6401488099527262,-0.24522175184215989,0.4678740901293695,-2.991058356398559,0.005748434069997141,-0.8157948280337611,12,37,0.11041257883205648,False,Down
TPI,Triose-phosphate isomerase,Glycolysis/Gluconeogenesis,0.708290846529268,0.8284301154643706,-0.12013926893510263,-0.22603810198602778,-2.7101116194783357,0.012375344478791761,-0.7986984616551697,12,37,0.18444213411191243,False,Down
FACOAL181,Fatty acid  CoA ligase  octadecenoate ,Fatty acid activation,0.011248831433425891,0.0011884195352539568,0.010060411898171934,3.242658897994468,2.2200800649385304,0.04030401658434464,0.7849160701829592,12,37,0.5160576144098561,False,Up
EX_ocdcea_e,Octadecenoate (n-C18:1) exchange,Extracellular exchange,-0.011248831433425891,-0.0011884195352539568,-0.010060411898171934,3.2426591151361044,-2.2200800649385304,0.04030401658434464,-0.7849160701829592,12,37,0.5160576144098561,False,Down
ARTFR44,R group artificial flux,R Group Synthesis,0.0494095394880282,0.00748904328383708,0.04192049620419112,2.7219362601136297,1.3194583767487498,0.21373261333867327,0.7814396519120097,12,37,1.0,False,Up
ARTFR61,R group artificial flux,R Group Synthesis,0.8839261956124571,0.9759747239724229,-0.0920485283599658,-0.1429178697542376,-2.158745136675215,0.045898411915422,-0.7789672109766418,12,37,0.5555711763505309,False,Down
HDD2COAtx,Hdd2coa intracellular transport,"Transport, Peroxisomal",-0.8839261956124571,-0.9759747239724229,0.0920485283599658,-0.1429178697850245,2.158745136675215,0.045898411915422,0.7789672109766418,12,37,0.5555711763505309,False,Up
ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.8839261956124571,0.9759747239724229,-0.0920485283599658,-0.1429178697542376,-2.158745136675215,0.045898411915422,-0.7789672109766418,12,37,0.5555711763505309,False,Down
RTOT6,R total flux,R Group Synthesis,0.8839261956124571,0.9759747239724229,-0.0920485283599658,-0.1429178697542376,-2.158745136675215,0.045898411915422,-0.7789672109766418,12,37,0.5555711763505309,False,Down
EX_co2_e,CO2 exchange,Extracellular exchange,3.3207291699230717,2.7051064498672828,0.6156227200557889,0.29581469784064984,2.4611122339296463,0.022759533057803802,0.7726041131026367,12,37,0.316425448408123,False,Up
CO2t,CO2 transporter via diffusion,"Transport, Extracellular",-3.3207291699230717,-2.7051064498672828,-0.6156227200557889,0.29581469786042425,-2.4611122339296463,0.022759533057803802,-0.7726041131026367,12,37,0.316425448408123,False,Down
NCCt,Na+-Cl- cotransport,"Transport, Extracellular",0.1602691426574066,-0.1125691128595252,0.2728382555169318,,1.4044181447095154,0.18675732290726452,0.7723708005909068,12,37,1.0,False,Up
FACOAL200,Fatty-acid--CoA ligase,Fatty acid activation,0.5598205716130602,0.44634891293055173,0.11347165868250847,0.3267925899478088,1.9259547597485642,0.07327664562657198,0.7509890516110636,12,37,0.7983297707737051,False,Up
EX_arach_e,Arachidic acid exchange,Extracellular exchange,-0.5598205716130602,-0.44634891293055173,-0.11347165868250847,0.3267925900788382,-1.9259547597485642,0.07327664562657198,-0.7509890516110636,12,37,0.7983297707737051,False,Down
FAOXC200180x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.5592797627096314,0.4462146155055788,0.11306514720405264,0.3258323589115478,1.9185838172566059,0.07425217183429998,0.7475078399492924,12,37,0.7996057579612766,False,Up
ARACHCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.5592797627096314,0.4462146155055788,0.11306514720405264,0.3258323589115478,1.9185838172566059,0.07425217183429998,0.7475078399492924,12,37,0.7996057579612766,False,Up
G5SADrm,L glutamate 5 semialdehyde dehydratase  reversible  mitochondrial,Arginine and Proline Metabolism,-0.09331853192555249,-0.026976157180211503,-0.06634237474534099,1.7904787675465903,-1.687148171892826,0.11483945593169498,-0.7416187420833815,12,37,1.0,False,Down
ORNTArm,L-Ornithine:2-oxo-acid aminotransferase,Urea cycle/amino group metabolism,-0.09331853192555249,-0.026976157180211503,-0.06634237474534099,1.7904787675465903,-1.687148171892826,0.11483945593169498,-0.7416187420833815,12,37,1.0,False,Down
AKGDm,2-oxoglutarate dehydrogenase,Citric Acid Cycle,0.30367966398404944,0.15347692406845162,0.15020273991559782,0.9845285443452002,1.8272376048173689,0.08840635323985846,0.7380407201371517,12,37,0.9226948800328085,False,Up
ASPGLUm,Aspartate-glutamate mitochondrial shuttle,"Transport, Mitochondrial",-0.26769160293184097,-0.12943599993019203,-0.13825560300164894,1.0483329564218298,-1.5951632881747755,0.1350260170840506,-0.7349210405774633,12,37,1.0,False,Down
ASPTAm,Aspartate transaminase,Alanine and Aspartate Metabolism,0.26737467473116855,0.1292317829602371,0.13814289177093145,1.0489018950460385,1.5938732958438953,0.13531577971957157,0.7343508559900355,12,37,1.0,False,Up
IDHPOXOX4,Iodide:hydrogen-peroxide oxidoreductase 4,Tyrosine metabolism,-0.00048649702328318334,7.223085057296131e-05,-0.0005587278738561446,,-2.1683879525543244,0.0434283433109046,-0.7260895989925444,12,37,0.5466689431636167,False,Down
THYOXt2,T4 transport via facilitated diffusion,"Transport, Extracellular",0.00048649702328318334,-7.223085057296131e-05,0.0005587278738561446,,2.1683879525543244,0.0434283433109046,0.7260895989925444,12,37,0.5466689431636167,False,Up
EX_thyox__L_e,L-Thyroxine exchange,Extracellular exchange,-0.00048649702328318334,7.223085057296131e-05,-0.0005587278738561446,,-2.1683879525543244,0.0434283433109046,-0.7260895989925444,12,37,0.5466689431636167,False,Down
CEPTE,Ethanolamine phosphotransferase,Glycerophospholipid Metabolism,4.725649621242917e-05,-0.00018029027079225981,0.00022754676700468898,,3.8462920203078284,0.00047094818484577243,0.7225020279893672,12,37,0.027698242517049318,True,Up
PETHCT,Phosphoethanolamine cytidyltransferase,Glycerophospholipid Metabolism,4.725649621242917e-05,-0.00018029027079225981,0.00022754676700468898,,3.8462920203078284,0.00047094818484577243,0.7225020279893672,12,37,0.027698242517049318,True,Up
PSSA2_hs,Phosphatidylserine synthase homo sapiens,Glycerophospholipid Metabolism,4.725649621242917e-05,-0.00018029027079225981,0.00022754676700468898,,3.8462920203078284,0.00047094818484577243,0.7225020279893672,12,37,0.027698242517049318,True,Up
ETHAK,Ethanolamine kinase,Glycerophospholipid Metabolism,4.725649621242917e-05,-0.00018029027079225981,0.00022754676700468898,,3.8462920203078284,0.00047094818484577243,0.7225020279893672,12,37,0.027698242517049318,True,Up
LEUtec,L-leucine transport via diffusion,"Transport, Extracellular",0.019856591731921332,0.028626119894623527,-0.008769528162702194,-0.5277141184422853,-3.8401662612570853,0.00047576154618656906,-0.7224779799916192,12,37,0.027698242517049318,True,Down
GALUi,UTP-glucose-1-phosphate uridylyltransferase (irreversible),Galactose metabolism,0.38771609332817314,0.29451233294635504,0.0932037603818181,0.39667257026880803,3.7901071524555285,0.0005208496938386683,0.7220311372799204,12,37,0.029856707065275045,True,Up
CITtbm,Citrate transport  mitochondrial,"Transport, Mitochondrial",0.18496583152957605,0.1078731852297319,0.07709264629984415,0.7779224989428457,3.3752047987894094,0.00148826769253839,0.7199149298984663,12,37,0.06295412740072205,False,Up
PEPCKm,Phosphoenolpyruvate carboxykinase (GTP),Glycolysis/Gluconeogenesis,0.18496583152957605,0.1078731852297319,0.07709264629984415,0.7779224989428457,3.3752047987894094,0.00148826769253839,0.7199149298984663,12,37,0.06295412740072205,False,Up
NDPK1m,"Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",Nucleotides,-0.19930249185192458,-0.41495872530068945,0.21565623344876486,-1.0580080953157665,2.512665710318317,0.01865401981242225,0.7123355482590426,12,37,0.26528579321024925,False,Up
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),Nucleotides,-0.0006366411783251417,0.0011947527903425378,-0.0018313939686676797,,-1.242098475178329,0.23956587784724245,-0.7117791880660629,12,37,1.0,False,Down
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, Mitochondrial",9.0116840227768e-06,0.0001284891721957142,-0.0001194774881729374,-3.8336913627459475,-3.7888339577099477,0.0005556119964265947,-0.7117088883805899,12,37,0.030485643844118088,True,Down
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,Glycolysis/Gluconeogenesis,-9.0116840227768e-06,-0.0001284891721957142,0.0001194774881729374,-3.833721135439791,3.7888339577099477,0.0005556119964265947,0.7117088883805899,12,37,0.030485643844118088,True,Up
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0014161508942975999,-0.0003597373784511756,0.0017758882727487756,,3.7883607796754832,0.0005563670910896484,0.711620004830486,12,37,0.030485643844118088,True,Up
PROt2r,L proline reversible transport via proton symport,"Transport, Extracellular",0.13241156222697983,-0.046655388884411154,0.17906695111139098,,2.9547245766309134,0.005298201420750821,0.7086451586631383,12,37,0.11041257883205648,False,Up
DNDPt13m,DADP transport via ATP antiport,"Transport, Mitochondrial",0.001096003532522175,0.0005438054010773105,0.0005521981314448644,1.011089929184414,1.6259547788517448,0.12717877852532264,0.7078062534859865,12,37,1.0,False,Up
RADH3,Retinal dehydrogenase,Vitamin A Metabolism,-0.09020314891352528,-0.05699507755411996,-0.03320807135940532,0.6623404738918671,-1.5724393480474637,0.13962953495494312,-0.7031229393130047,12,37,1.0,False,Down
CYStec,L-cysteine transport via diffusion (extracellular to cytosol),"Transport, Extracellular",0.5503035984056585,0.3026683662128309,0.24763523219282757,0.8624898643368679,1.8701737828676908,0.08018265046435641,0.7005981922449157,12,37,0.8487515784948635,False,Up
RETI3,Retinol isomerase (13-cis),Vitamin A Metabolism,-0.019921718223371358,0.0038475668553673765,-0.023769285078738735,,-1.175009119541459,0.26462062397685704,-0.6896370558520131,12,37,1.0,False,Down
RDH4,"Retinol dehydrogenase (13-cis,NADH)",Vitamin A Metabolism,-0.019921718223371358,0.0038475668553673765,-0.023769285078738735,,-1.175009119541459,0.26462062397685704,-0.6896370558520131,12,37,1.0,False,Down
LGNCt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0423852556094526,0.031632803687873065,0.010752451921579538,0.4221410554179335,3.65192939212237,0.0008210826907152084,0.6859922174269081,12,37,0.042491029244512035,True,Up
FATP8t,Fatty acid electroneutral transport,"Transport, Extracellular",0.0423852556094526,0.031632803687873065,0.010752451921579538,0.4221410554179335,3.65192939212237,0.0008210826907152084,0.6859922174269081,12,37,0.042491029244512035,True,Up
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",-0.8147037037668828,-0.6731350279835405,-0.1415686757833423,0.2753795346849582,-2.5108768121715044,0.017977454296755006,-0.6793894673521966,12,37,0.2596278864717409,False,Down
EX_acac_e,Acetoacetate exchange,Extracellular exchange,0.8147037037668828,0.6731350279835405,0.1415686757833423,0.27537953461047315,2.5108768121715044,0.017977454296755006,0.6793894673521966,12,37,0.2596278864717409,False,Up
CSm,Citrate synthase,Citric Acid Cycle,-0.0107949201939044,-0.0028023096160550375,-0.007992610577849363,1.9456643484429252,-3.6132705459352286,0.000915989292859623,-0.6787303936697759,12,37,0.046611973184700825,True,Down
O2Stx,Superoxide anion transport via diffusion (peroxisome),"Transport, Peroxisomal",-0.03727248538601009,0.04739112808521329,-0.08466361347122339,,-3.604766524427396,0.0009382442267451796,-0.6771329661335842,12,37,0.046611973184700825,True,Down
SPODMx,"Superoxide dismutase, peroxisome",ROS Detoxification,-0.018636242693005005,0.023695564042606646,-0.042331806735611655,,-3.6047665244273928,0.0009382442267451856,-0.6771329661335835,12,37,0.046611973184700825,True,Down
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",-0.09911775298017121,0.024099483288570513,-0.12321723626874173,,-3.415372546292682,0.0013964276215652882,-0.6755756377105456,12,37,0.061941539499431715,False,Down
DOPAt4_2_r,DOPAt4 LPAREN 2 RPAREN r,"Transport, Extracellular",-0.1280956855727328,-0.006074981442799707,-0.12202070412993309,4.398198095336491,-1.1718699350531168,0.2656236734201614,-0.6752715735178825,12,37,1.0,False,Down
FATP1t,Fatty acid electroneutral transport,"Transport, Extracellular",0.02797450673846555,-0.06586929201032805,0.0938437987487936,,1.1581289341442855,0.2710475792438397,0.6726580130420099,12,37,1.0,False,Up
GALT,Galactose 1 phosphate uridylyltransferase,Galactose metabolism,0.0413104604940262,0.1305727779441493,-0.08926231745012309,-1.6602751027587717,-3.5564810599746153,0.0010748380804039021,-0.6680628420230519,12,37,0.05269535115243341,False,Down
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Fatty acid elongation,0.2817000190565519,0.1509785702200236,0.1307214488365283,0.8998158717874924,1.6381453906814212,0.12309058984310046,0.6644912797408835,12,37,1.0,False,Up
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH ,Folate Metabolism,-0.02645252312905899,0.05147947622607745,-0.07793199935513645,,-3.5291436491258765,0.0011531497437972285,-0.6640551247018633,12,37,0.05580046682322693,False,Down
GTHOm,Glutathione oxidoreductase,Glutamate metabolism,-0.0039849612511915,0.06807240648423965,-0.07205736773543114,,-3.499141570605098,0.0012619939556599543,-0.6572919756575709,12,37,0.05922166880560923,False,Down
GTHPm,Glutathione peroxidase  mitochondria,Glutathione Metabolism,-0.0039849612511915,0.06807240648423965,-0.07205736773543114,,-3.499141570605098,0.0012619939556599543,-0.6572919756575709,12,37,0.05922166880560923,False,Down
4MOPt2im,4-methyl-2-oxopentanoate mitochondrial transport  via proton symport,"Transport, Mitochondrial",-0.0619184154609971,0.08887407997791137,-0.15079249543890846,,-3.4919897852846646,0.0012874275827306353,-0.6559485572768354,12,37,0.05922166880560923,False,Down
LEUTA,Leucine transaminase,"Valine, Leucine, and Isoleucine Metabolism",-0.0619184154609971,0.08887407997791137,-0.15079249543890846,,-3.4919897852846646,0.0012874275827306353,-0.6559485572768354,12,37,0.05922166880560923,False,Down
DURIPP,Deoxyuridine phosphorylase,Nucleotides,-0.00253812629830555,-0.003450517664471865,0.000912391366166315,-0.44304897359654033,3.368707760643356,0.0016468746500615283,0.655604898353996,12,37,0.06598123597988445,False,Up
DURIK1,Deoxyuridine kinase (ATP:Deoxyuridine),Nucleotides,0.00253812629830555,0.003450517664471865,-0.000912391366166315,-0.4430489435365929,-3.368707760643356,0.0016468746500615283,-0.655604898353996,12,37,0.06598123597988445,False,Down
