ReactionID,ReactionName,Subsystem,HFD_mean,KD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,KD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
AMACR2p,Alpha-methylacyl-CoA racemase (reductase),Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMACR2r,Alpha-methylacyl-CoA racemase (reductase),Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMACRp,Alpha-methylacyl-CoA racemase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADPRIBt,ADPribose transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T2g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T3g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T4g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMACRr,Alpha-methylacyl-CoA racemase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGMTm,Agmatinase (m),Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMANK,N-acetyl-D-mannosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T5g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMETr,S-Adenosyl-L-methionine intracellular diffusion,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T6g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T7g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T8g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T1g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADRNCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADRNCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADRNCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADRNCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADHAPtx,Intracellular transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADMDC,Adenosylmethionine decarboxylase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGLPC,Alkyl acylglycerol phosphocholine transferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADSELK,Adenylyl-selenate kinase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADSK,Adenylyl-sulfate kinase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADSL1r,Adenylsuccinate lyase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T12g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGLPED,Alkyl acyl glycerophosphoethanolamine desaturase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALOX15,Arachidonate 15-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALOX5,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADSL2r,Adenylosuccinate lyase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALOX52,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ADSS,Adenylosuccinate synthase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGLPET,Alkyl acylglycerol phosphoethanolamine transferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AFLATOXINte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGLPH,Alkyl glycerol phosphate hydrolase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T10g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AG13T11g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AGLPR,Alkyl glycerol phosphate reductase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALOX12R,Arachidonate 12-lipoxygenase R,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5THFtm,"5-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
6HTSTSTERONEte,Hydroxylated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
6HTSTSTERONEtr,Hydroxylated testosterone transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONEGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONESULT,5alpha-Dihydrotestosterone sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONESte,Sulfonated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONEte,5 alpha dihydrotesterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5ADTSTSTERONEtr,5 alpha dihydrotesterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
6THFtl,"6-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
6THFtm,"6-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT7p,Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_lpchol_hs_e,Lysophosphatidylcholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
7DHFtl,"7-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
7DHFtm,"7-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAGBSIDEtg,Acgagbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAGBSIDEtl,Acgagbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
7THFtl,"7-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
7THFtm,"7-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
A4GALTc,Lactosylceramide 4-alpha-galactosyltransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_mag_hs_e,Monoacylglycerol 2 (homo sapiens) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
7DHCHSTEROLtr,Cholesterol precursor intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4HBZCOAFm,4 hydroxybenzoyl CoA formation,Ubiquinone Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4HBZFm,4 hydroxybenzoate formation,Ubiquinone Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5DHFtl,"5-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5FTHFt2,5-formyltetrahydrofolate transport via anion exchange,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HOMEPRAZOLEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HOXINDACTO2OX,5-Hydroxyindoleacetaldehyde:oxygen oxidoreductase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4HDEBRISOQUINEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4HGLSDm,L 4 hydroxyglutamate semialdehyde dehydrogenase  mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HOXINDACTOX,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_lnlc_e_copy1,Linoleic acid (all cis C18:2) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HOXINDACTOXm,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase (mito),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_lnlncg_e,Gamma-linolenic acid exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4MPTNLte,4-methylpentanal transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4MPTNLtm,4-methylpentanal transport (mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HTRPDOX,"5-Hydroxy-L-tryptophan:oxygen 2,3-dioxygenase (indole-decyclizing)",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HTRPVESSEC,5-hydroxy-L-tryptophan secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4MPTNLtr,4-methylpentanal transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4MTOLBUTAMIDEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4NPHSFte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HXKYNDCL,5-Hydroxykynurenamine decarboxy-lyase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HXKYNOXDA,5-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4NPHte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
4PYRDX,4-Pyridoxal secretion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5THFtl,"5-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
5HOXINOXDA,5-Hydroxytryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACHtn,"Acetylcholin transport, nuclear trhough pores","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACITL,ATP-Citrate lyase,Citric Acid Cycle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACN13ACNGALGBSIDEte,ACN13ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT10m,Acetyl-CoA C-acyltransferase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACN13ACNGALGBSIDEtg,Acn13acngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACN23ACNGALGBSIDEte,ACN23ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACN23ACNGALGBSIDEtg,Acn23acngalgbside intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNACNGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNACNGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNACNGALGBSIDEte,ACNACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
A4GALTg,Lactosylceramide 4-alpha-galactosyltransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNAM9PL2,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT1x,Acetyl-CoA:acetyl-CoA C-acetyltransferase,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_n2m2nmasn_e,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R exchange",Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT4p,Acetyl CoA C acetyltransferase  octanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT5p,Acetyl CoA C acyltransferase  decanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACACT6p,Acetyl CoA C acetyltransferase  dodecanoyl   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNAMtn,N-acetylneuraminate nuclear import,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACNACNGALGBSIDEtg,Acnacngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
A4GNT1g,"Alpha 1,4-N-acetylglucosaminyltransferase, Golgi apparatus",O-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALK,N-acetylgalactosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALK2,N-acetylgalactosamine kinase (ITP),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
A4GNT2g,"Alpha 1,4-N-acetylglucosaminyltransferase, Golgi apparatus",O-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_malt_e,Maltose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALtlg,N-acetyl-galactosamine intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGALtly,N-acetyl-galactosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAM2E,N-acetylglucosamine 2-epimerase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAMK,N-acetylglucosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAMPM,Phosphoacetylglucosamine mutase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_meoh_e,Methanol exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGBGBSIDEtg,Acgbgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGBGBSIDEtl,Acgbgbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_mepi_e,Metanephrine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACGSm,N acteylglutamate synthase  mitochondrial,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_mercplaccys_e,3-mercaptolactate-cysteine disulfide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ACHEe,Acetylcholinesterase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
EX_malttr_e,Maltotriose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
BILDGLCURte,Bilirubin beta-diglucuronide transport MDR,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
BILDGLCURtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CDSm,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CERK,Ceramide kinase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CERT1gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CERT1rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CERT2gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CERT2rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CGLYt3_2,Cys-Gly transport in via proton symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CGMPt,CGMP transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CH25H,Cholesterol 25-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
AMETt2m,"S-Adenosyl-L-methionine reversible transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHATn,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHLP,Choline phosphate phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHLtm,Choline transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLATEt2,Cholate transport via sodium cotransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLATEt3,ABC bile acid transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLD2m,"Choline dehydrogenase (FAD acceptor), mitochondrial","Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLPtg,Choline phosphate intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLPtl,Choline phosphate intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLtg,Choline intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLtn,"Choline transport, nuclear through pores","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHOLtr,Choline intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
CHAT,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
B3GNT33g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
B3GNT34g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
B3GNT35g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
