PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SampleID,Group,Dataset
1.9271995943863471,4.171271375703911,-6.7746302562141665,5.704728468745322,5.613027039335778,-1.7744999159911599,-6.50177236294714,1.2351401223979221,-3.3873056329354005,1.2330246781131096,4.041100029264738,4.458369311717567,1.2119376151043204,-0.23485348975447212,1.4925876850120081,7.653817620703365,-3.940709568805819,2.5005319909437884,4.457037232957501,2.5527586302500165,SCD_GSE159090_GSM4819194_SCD_Male_Flux,SCD,GSE159090
1.811819856790329,4.0303811215943215,-7.591049361020983,4.313636946934255,6.937320809151641,-3.8383258179314272,4.9289790280002554,-8.355977213290863,-3.1886781825960204,3.0884715472174546,-4.471072610309676,3.8214308868681655,-5.911528420526361,3.710608551172251,-3.5295219699117952,-15.45670031509459,-0.7545974186862955,-0.21111403564887002,5.042681734073682,3.6958858216424093,SCD_GSE159090_GSM4819199_SCD_Male_Flux,SCD,GSE159090
2.3063317887927766,4.685605867162333,-5.338826836336216,2.430937448765751,-0.10643455861123677,0.7446185372013199,5.41220689685314,4.220924048872277,-1.2467903612958395,-0.2963277638411227,-3.378539551206417,1.3925545674270552,-0.33009697320704096,-3.1549246013748258,-2.644920471877222,1.3497488115857155,5.040982459639136,4.81259899912857,-1.0391909163683686,-6.884144201939351,SCD_GSE159090_GSM4819200_SCD_Male_Flux,SCD,GSE159090
1.6413592043659249,0.03678334628862988,0.7121933396377245,-4.944251356377408,5.059403870452627,-3.119306118452383,2.2475976378064586,0.7580344137654706,-3.4037089635400557,-0.6456542454807221,1.171727975829482,3.682251791719882,0.8794955405600169,4.250487816246861,-0.5322838079088573,2.129733422640672,-0.4782084698837249,-3.139027213266246,-3.412493465334288,4.697833508306114,SCD_GSE160646_GSM4876390_SCD_1w_Flux,SCD,GSE160646
1.8304960918505173,0.7034072846819953,1.7108720158326556,-3.984626844606657,5.615517321866104,0.5500739652632577,-0.005377814915261095,3.866633441352421,2.756772137519007,2.517362339746247,0.8307259683907181,1.3490807667584976,9.08536651011922,-0.687965398025591,-0.19879121869622052,2.91564575241341,1.5743294611531389,3.914323340955412,3.949228523179291,0.9343105808752694,SCD_GSE160646_GSM4876394_SCD_1w_Flux,SCD,GSE160646
1.7303152235402928,2.198785587719532,-2.07511841996949,-9.199185826230677,11.339051872425122,-2.049719205532157,-4.402639441953717,-6.109553256614412,3.746623220519698,0.3305424731721785,13.731561301672684,-6.465863348569835,2.339509152239138,-3.6143275822383325,-3.9325895261243096,2.362350954515903,3.1840377870926413,-1.124170681547693,-2.4880670330702657,0.5999664057850957,SCD_GSE160646_GSM4876401_SCD_1w_Flux,SCD,GSE160646
2.501624057187419,12.523629966830345,4.377476832053072,-14.137920130677795,9.8656428171652,-5.038963833955741,5.933166227903288,4.388590046257931,-6.897202672615612,-1.6640736848179887,-7.014724984095352,8.028097970919166,-0.4162713502937588,-5.985920966886054,-1.0728773486976788,-5.44611968553085,-12.604860688396716,-10.756875838791817,-4.167571694744012,-2.7892916487012456,SCD_GSE160646_GSM4876404_SCD_1w_Flux,SCD,GSE160646
3.7126540873585623,2.3034215518661254,-0.7033071418633257,-5.204001595315161,6.070379418879713,-1.295012704864391,0.1837742571983025,-0.29293478254313515,-1.2550762088698277,-2.464132517514553,-3.441001684746717,1.8253825590442763,2.804968019361279,0.3649142543639694,-1.3859117540624744,-1.6315647148727301,-0.04261016176135423,2.4907548114457114,-0.546865095568294,7.258072566442474,SCD_GSE160646_GSM4876405_SCD_1w_Flux,SCD,GSE160646
0.38130057471266715,-2.0582277657019663,-1.2610188527934205,-5.291190975480779,10.478480486203965,-5.079130669206022,5.05827435969045,1.352925278036697,-2.7430807400582355,0.23877311272143759,1.1726542206473571,2.143221857548497,-0.9746619115275569,1.2047588091693342,-4.363705817873165,3.8148267901195276,3.389087905385746,2.427847140746039,-1.048619607899996,3.8647423751123355,SCD_GSE160646_GSM4876407_SCD_1w_Flux,SCD,GSE160646
0.808774411216387,-1.196265922995866,4.216511425485878,-7.453261169911217,12.831226443076352,-4.908875927347721,17.573576799546405,11.307219091313005,-3.094531455277692,5.554545726673131,-2.500901963587348,-3.598436936231356,-2.780222027311352,7.944838332251415,11.126655984473773,-0.8689721866007897,6.6007004876814,-0.7394531362087773,7.919585553844862,-3.6605142453755963,SCD_GSE160646_GSM4876408_SCD_1w_Flux,SCD,GSE160646
