ReactionID,ReactionName,Subsystem,KD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
ACGAM2E,N-acetylglucosamine 2-epimerase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGAMK,N-acetylglucosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGAMPM,Phosphoacetylglucosamine mutase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
EX_meoh_e,Methanol exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGBGBSIDEtg,Acgbgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGBGBSIDEtl,Acgbgbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
EX_mepi_e,Metanephrine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACGSm,N acteylglutamate synthase  mitochondrial,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
EX_mercplaccys_e,3-mercaptolactate-cysteine disulfide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACHEe,Acetylcholinesterase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
EX_malttr_e,Maltotriose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BILDGLCURte,Bilirubin beta-diglucuronide transport MDR,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BILDGLCURtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CDSm,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CERK,Ceramide kinase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CERT1gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CERT1rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CERT2gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CERT2rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CGLYt3_2,Cys-Gly transport in via proton symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CGMPt,CGMP transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CH25H,Cholesterol 25-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMETt2m,"S-Adenosyl-L-methionine reversible transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHATn,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHLP,Choline phosphate phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHLtm,Choline transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLATEt2,Cholate transport via sodium cotransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLATEt3,ABC bile acid transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLD2m,"Choline dehydrogenase (FAD acceptor), mitochondrial","Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLPtg,Choline phosphate intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLPtl,Choline phosphate intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLtg,Choline intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLtn,"Choline transport, nuclear through pores","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHOLtr,Choline intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHAT,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT33g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT34g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT35g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT36g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT37g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT38g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT39g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT51g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAAT1x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAAT2x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAAT3x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BHMT,Betaine-homocysteine S-methyltransferase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAAT5x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BACCL,Biotin acetyl CoA carboxylase ligase,Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BACCLm,"Biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial",Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BALAVECSEC,B-alanine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAMPPALDOX,Beta-Aminopropion aldehyde NAD+ oxidoreductase,beta-Alanine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAMPPALDOXm,Beta-Aminopropion aldehyde:NAD+ oxidoreductase (m),beta-Alanine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BBHOX,"4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BCDO,Beta-Carotene dioxygenase,Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BDMT_L,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BDMT_U,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BETALDHx,Betaine-aldehyde dehydrogenase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BETALDHxm,"Betaine-aldehyde dehydrogenase, mitochondrial","Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
BAAT4x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTAm,L-Cysteine:2-oxoglutarate aminotransferase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTGL,Cystathionine g lyase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTGLUex,L-cystine/L-glutamate exchanger,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTS,Cystathionine beta synthase,Methionine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTSERex,L-cystine/glycine exchanger (cystine in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTD,Cytidine deaminase,Pyrimidine Catabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDK1,ATP:cytidine 5'-phosphotransferase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDK2m,"Cytidine kinase (ATP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDn,"Cytidine deaminase, nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDt,Cytidine facilated transport in cytosol,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDt4,Cytidine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHSTEROLSULT,Steroid sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDtl,Cytidine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDtm,Cytidine facilated transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDtn,Cytidine  transport in nucleus,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK10n,"Cytidylate kinase (CMP,dGTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK11,"Cytidylate kinase (dCMP,dGTP)",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK11n,"Cytidylate kinase (dCMP,dGTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK12n,"Cytidylate kinase (dCMP,dCTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK13n,"Cytidylate kinase (dCMP,dATP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK1m,"Cytidylate kinase (CMP),mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK1n,"Cytidylate kinase (CMP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTK2n,"Cytidylate kinase (dCMP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYTDt5,Cytidine transport (1:2 Na/cytd cotransport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHSTEROLt,Cholesterol efflux (ATP depedent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHSTEROLt1,Cholesterol intracellular transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHSTEROLtg,"Cholesterol efflux (ATP depedent), golgi","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHTNASE,CHTNASE,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CHTNASEe,"Chitinase, extracellular",Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CITMCOAHm,"L-Citramalyl-CoA hydro-lyase, mitochondrial",C5-Branched dibasic acid metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CITMCOALm,L-Citramalyl-CoA pyruvate-lyase,C5-Branched dibasic acid metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLI2tex,Chloride transport via iodide countertransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLOHtex2,Chloride transport via hydroxide countertransport (2:1),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLPNDCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLPNDCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSTA,Cysteine transaminase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLPNDCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLPNDt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CMPACNAtg,CMP-Sia Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CMPACNAtn,CMP-Sia nuclear export,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ACNMCT,CTP:N-acylneuraminate cytidylyltransferase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CMPSASn,"CMP sialic acid synthase, nuclear",Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CO2tg,CO2 Golgi transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CO2tn,CO2 nuclear transport via diffusion,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSAMO,Cysteamine oxygenase,Taurine and hypotaurine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSGLTH,Glutathione:cystine oxidoreductase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSGLYex_copy1,L-cysteine/glycine exchanger,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CYSLYSL,L-Cystine Lysteine-lyase (deaminating),Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
CLPNDCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR32,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR33,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AP4AH1,"Ap4A hydrolase, asymmetrically",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APNNOXte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR43,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APOC_LYS_BTNP,Proteolysis of apoC-Lys-btn,Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APOC_LYS_BTNPm,"Proteolysis of apoC-Lys-btn, mitochondrial",Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AHANDROSTANGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR45,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR46,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APOCF,Apocarboxylase formation,Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GNT32g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APPNNte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APRGSTRNte,Hydroxyprogesterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR51,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AHANDROSTANGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR52,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR53,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APRTO2,N acetylputrescine oxygen oxireductase  deaminating ,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AQCOBALt,Aquacob(III)alamin uptake,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARAB_Lt,L arabinoase extracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR54,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AHCi,Adenosylhomocysteinase,Methionine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
APOCFm,"Apocarboxylase formation, mitochondrial",Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AGPRim,N acetyl g glutamyl phosphate reductase  irreversible  mitochondrial,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMETtn,"S-Adenosyl-L-methionine transport, nucleus","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMPTASECG,Alanyl aminopeptidase (cys-gly),Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMPTASECGe,Alanyl aminopeptidase (cys-gly) (e),Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AG13T9g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR205,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR206,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMPtp,"AMP transporter, peroxisome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AGPSx,Alkylglycerone phosphate synthase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMPtr,"AMP transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMY1e,"Alpha-amylase, extracellular (strch1 -> strch2)",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ANTIPYRENEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR209,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AMY2e,"Alpha-amylase, extracellular (glygn2 -> glygn4)",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR210,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AGPex,Alkyl glycerol phosphate transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR211,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ANDRSTRNGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ANDRSTRNGLCtr,Glucuronidated compound transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR212,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AGTim,Alanine---glyoxylate aminotransferase,Alanine and Aspartate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR213,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ANDRSTRNte,Androsterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ANDRSTRNtr,Androsterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR208,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ASPDxt,"D-aspartate transport, peroxisomal","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ATPasel,"V-type ATPase, H+ transporting, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ATPtn,ATP diffusion in nucleus,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AVITE1t,Alpha-Tocopherol (Vit. E) transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
AVITE2t,Alpha-tocotrienol (Vit. E) transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
A_MANASE,Alpha-mannosidase,N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
A_MANASEly,"Alpha-mannosidase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
Asn_X_Ser_Thrtr,Asn-X-Ser/Thr transport (from ER to lysosome),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALT3g,"Beta-1,3-galactosyltransferase 3",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALT41g,"Beta-1,3-galactosyltransferase 4",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALT42g,"Beta-1,3-galactosyltransferase 4",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ARTFR55,R group artificial flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALT44g,"Beta-1,3-galactosyltransferase 4",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALT5g,"Beta-1,3-galactosyltransferase 5",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
B3GALTg,Beta galactosyltransferase,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
