ReactionID,ReactionName,Subsystem,KD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,WD_n,q_value,Significant,Direction
O16G2e,"Oligo-1,6-glucosidase (strch2 ->strch3), extracellular",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SLDx,L-sulfolactate dehydrogenase (NAD+),Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45021A1r,Steroid 21-hydroxylase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45021A2r,Steroid 21-hydroxylase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A11m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A12m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SLDt,L-sulfolactate transport (cytosol to extracellular),Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
O2Stn,Superoxide anion transport via diffusion (nucleus),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A13m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MI3PP,1D-myo-Inositol 3-phosphate phosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTD9,5'-nucleotidase (GMP),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTD9e,"5'-nucleotidase (GMP), extracellular",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45011A1m,"Cytochrome P450 11A1, mitochondrial [Precursor]",Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45011B11m,Steroid 11-beta-hydroxylase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45011B12m,Steroid 11-beta-hydroxylase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45011B21m,Steroid 11-beta-hydroxylase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45017A1r,Cytochrome P450 17A1,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45017A2r,Cytochrome P450 17A1,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTD9l,"5'-nucleotidase (GMP), lysosome",Nucleic acid degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45019A2r,Aromatase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTP3e,Nucleoside-triphosphatase (GTP),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45017A3r,Cytochrome P450 17A1,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MI34PP,"D-myo-Inositol-3,4-bisphosphate 4-phosphohydrolase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45017A4r,Cytochrome P450 17A1,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45019A1r,Aromatase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SSALxm,"Succinate-semialdehyde:NAD+ oxidoreductase, mitochondria",Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTPP11,Nucleoside triphosphate pyrophosphorylase (xtp),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
NTMELYStner,Protein trimethyl lysine transport (nucleus to ER),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4503A43r,Cytochrome p450 P450 3A43,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OAGD3tg,Oagd3 hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OAGT3te,Oagt3 hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OAGT3tg,Oagt3 hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4503A5,Cytochrome P450 3A5,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MINOHPtn,Inositol hexakisphosphate nuclear transport  diffusion ,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4503A7r,Cytochrome p450 P450 3A7,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45046A1r,"Cytochrome P450, family 46, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SPR,Sepiapterin reductase,Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MI4PP,1D-myo-Inositol 4-phosphate phosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MLTG1,Maltodextrin glucosidase (maltotriose),Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OCCOAtm,"Octanoyl-CoA transport, diffusion","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4504B1r,Cytochrome P450 4B1,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MLTG1e,"Maltodextrin glucosidase (maltotriose), extracellular",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4504F121r,Cytochrome p450 4F12/4F2,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4504F122r,Cytochrome p450 4F12/4F2,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SPODMn,"Superoxide dismutase, nuclear",ROS Detoxification,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MLTG1ly,"Maltodextrin glucosidase (maltotriose), lysosome",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OCBTm,"Ornithine carbamoyltransferase, irreversible",Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A14m,"5-beta-cytochrome P450, family 27, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A15m,"5-beta-cytochrome P450, family 27, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A16m,Cytochrome P450 27,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45027A1m,Cytochrome P450 27,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502C18,Cytochrome P450 2C18,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502C19,Cytochrome P450 2C19,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SLCBK1,Sphingolipid long chain base kinase  sphinganine ,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SRTN23OX,"5-Hydroxytryptamine:oxygen 2,3-dioxygenase (indole-decyclizing)",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SR5ARr,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4503A4,Cytochrome P450 3A4,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502D6,Cytochrome P450 2D6,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SR5AR2r,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SPRn,"Sepiapterin reductase, nuclear",Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
O2tn,"O2 transport (diffusion), nucleus","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502E1,Cytochrome P450 2E1,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502F1,Cytochrome P450 2F1,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
OAGD3te,Oagd3 hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P45039A1r,Oxysterol 7-alpha-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
SPRMS,Spermine synthase,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
MICITDr,2-methylisocitrate dehydratase,Propanoate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
P4502C8,Cytochrome P450 2C8,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACS,Acetyl-CoA synthetase,Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOAtr,Acetyl-coa transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_no_e,Nitric oxide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_npthl_e,Naphthalene exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACS2,Acetyl-CoA synthase (propionate),Propanoate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNCYC,Adenylate cyclase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNK1,Adenosine kinase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nrpphrsf_e,Sulfate derivative of norepinephrine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nrvnc_e,Nervonic acid exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACYP,Acylphosphatase,Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNt,Adenosine facilated transport in cytosol,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T17g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNt5,Adenosine transport (1:2 Na/Adn cotransport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNtl,Adenosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACtg,"Acetate transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADA,Adenosine deaminase,Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADAe,"Adenosine deaminase, extracellular",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADPGLC,ADPglucose diphosphatase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADPMAN,ADPmannose diphosphatase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADPRDP,ADPribose diphosphatase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADEtl,Adenine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADPRDPm,ADPribose diphosphatase (mitochondrial),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGDC,N-acetylglucosamine-6-phosphate deacetylase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADNt4,Adenosine transport (Na/Adn cotransport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_na1_e,Sodium exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACACT8p,Acetyl CoA acyltransferase  hexadecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACACT9p,Acetyl CoA acyltransferase  tetracosanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACNML,N-Acetylneuraminate lyase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOAD10m,"2-methylacyl-coa dehydrogenase, trans-2-Methylbut-2-enoyl-CoA forming","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOAD1fm,"Acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial",Butanoate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nac_e,Nicotinate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOAH,Acetyl-CoA hydrolase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nad_e,Nicotinamide adenine dinucleotide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOATA,Acetyl-CoA ACP transacylase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACODA,Acetylornithine deacetylase,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOAtn,Acetyl CoA transport  nuclear,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOX22x,"Acyl-Coenzyme A oxidase 2, branched chain",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACALDtr,Acetaldehyde reversible transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACOX2x,"Acyl-Coenzyme A oxidase 2, branched chain",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_ncam_e,Nicotinamide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACALDtx,"Acetaldehyde transport via diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOAC,Acetyl-CoA carboxylase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACP1_FMN,Acid phosphatase (FMN),Riboflavin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOACrm,Acetyl Coa carboxylase  mitochondrial,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOAL,Acetate-CoA ligase (ADP-forming),Propanoate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOALm,Acetate-CoA ligase (AMP-forming),Propanoate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nifedipine_e,Nifedipine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACCOAgt,Acetyl-coa transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_nadp_e,Nicotinamide adenine dinucleotide phosphate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T13g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T14g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ALR3,Aldose reductase (acetol),Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T15g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T16g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T17g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T18g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPT,Alkyl glycerol phosphate acyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMACR2p,Alpha-methylacyl-CoA racemase (reductase),Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMACR2r,Alpha-methylacyl-CoA racemase (reductase),Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMACRp,Alpha-methylacyl-CoA racemase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADPRIBt,ADPribose transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T2g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T3g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T4g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMACRr,Alpha-methylacyl-CoA racemase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGMTm,Agmatinase (m),Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMANK,N-acetyl-D-mannosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T5g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AMETr,S-Adenosyl-L-methionine intracellular diffusion,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T6g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T7g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T8g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T1g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADRNCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADRNCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADRNCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADRNCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADHAPtx,Intracellular transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADMDC,Adenosylmethionine decarboxylase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPC,Alkyl acylglycerol phosphocholine transferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADSELK,Adenylyl-selenate kinase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADSK,Adenylyl-sulfate kinase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADSL1r,Adenylsuccinate lyase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T12g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPED,Alkyl acyl glycerophosphoethanolamine desaturase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ALOX15,Arachidonate 15-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ALOX5,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADSL2r,Adenylosuccinate lyase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ALOX52,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ADSS,Adenylosuccinate synthase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPET,Alkyl acylglycerol phosphoethanolamine transferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AFLATOXINte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPH,Alkyl glycerol phosphate hydrolase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T10g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AG13T11g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
AGLPR,Alkyl glycerol phosphate reductase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ALOX12R,Arachidonate 12-lipoxygenase R,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5THFtm,"5-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
6HTSTSTERONEte,Hydroxylated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
6HTSTSTERONEtr,Hydroxylated testosterone transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONEGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONESULT,5alpha-Dihydrotestosterone sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONESte,Sulfonated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONEte,5 alpha dihydrotesterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
5ADTSTSTERONEtr,5 alpha dihydrotesterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
6THFtl,"6-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
6THFtm,"6-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACACT7p,Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
EX_lpchol_hs_e,Lysophosphatidylcholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
7DHFtl,"7-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
7DHFtm,"7-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
ACGAGBSIDEtg,Acgagbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
