ReactionID,ReactionName,Subsystem,HFD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
EX_lpchol_hs_e,Lysophosphatidylcholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
7DHFtl,"7-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
7DHFtm,"7-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAGBSIDEtg,Acgagbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAGBSIDEtl,Acgagbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
7THFtl,"7-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
7THFtm,"7-glutamyl-THF transport,m mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
A4GALTc,Lactosylceramide 4-alpha-galactosyltransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_mag_hs_e,Monoacylglycerol 2 (homo sapiens) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
7DHCHSTEROLtr,Cholesterol precursor intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4HBZCOAFm,4 hydroxybenzoyl CoA formation,Ubiquinone Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4HBZFm,4 hydroxybenzoate formation,Ubiquinone Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5DHFtl,"5-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5FTHFt2,5-formyltetrahydrofolate transport via anion exchange,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HOMEPRAZOLEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HOXINDACTO2OX,5-Hydroxyindoleacetaldehyde:oxygen oxidoreductase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4HDEBRISOQUINEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4HGLSDm,L 4 hydroxyglutamate semialdehyde dehydrogenase  mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HOXINDACTOX,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_lnlc_e_copy1,Linoleic acid (all cis C18:2) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HOXINDACTOXm,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase (mito),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_lnlncg_e,Gamma-linolenic acid exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4MPTNLte,4-methylpentanal transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4MPTNLtm,4-methylpentanal transport (mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HTRPDOX,"5-Hydroxy-L-tryptophan:oxygen 2,3-dioxygenase (indole-decyclizing)",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HTRPVESSEC,5-hydroxy-L-tryptophan secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4MPTNLtr,4-methylpentanal transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4MTOLBUTAMIDEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4NPHSFte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HXKYNDCL,5-Hydroxykynurenamine decarboxy-lyase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HXKYNOXDA,5-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4NPHte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
4PYRDX,4-Pyridoxal secretion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5THFtl,"5-glutamyl-THF transport, lysosomal","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
5HOXINOXDA,5-Hydroxytryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACHtn,"Acetylcholin transport, nuclear trhough pores","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACITL,ATP-Citrate lyase,Citric Acid Cycle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACN13ACNGALGBSIDEte,ACN13ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACACT10m,Acetyl-CoA C-acyltransferase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACN13ACNGALGBSIDEtg,Acn13acngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACN23ACNGALGBSIDEte,ACN23ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACN23ACNGALGBSIDEtg,Acn23acngalgbside intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNACNGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNACNGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNACNGALGBSIDEte,ACNACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
A4GALTg,Lactosylceramide 4-alpha-galactosyltransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNAM9PL2,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACACT1x,Acetyl-CoA:acetyl-CoA C-acetyltransferase,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_n2m2nmasn_e,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R exchange",Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACACT4p,Acetyl CoA C acetyltransferase  octanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACACT5p,Acetyl CoA C acyltransferase  decanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACACT6p,Acetyl CoA C acetyltransferase  dodecanoyl   peroxisomal,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNAMtn,N-acetylneuraminate nuclear import,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACNACNGALGBSIDEtg,Acnacngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
A4GNT1g,"Alpha 1,4-N-acetylglucosaminyltransferase, Golgi apparatus",O-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALK,N-acetylgalactosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALK2,N-acetylgalactosamine kinase (ITP),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
A4GNT2g,"Alpha 1,4-N-acetylglucosaminyltransferase, Golgi apparatus",O-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_malt_e,Maltose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALtlg,N-acetyl-galactosamine intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGALtly,N-acetyl-galactosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAM2E,N-acetylglucosamine 2-epimerase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAMK,N-acetylglucosamine kinase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAMPM,Phosphoacetylglucosamine mutase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_meoh_e,Methanol exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGBGBSIDEtg,Acgbgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGBGBSIDEtl,Acgbgbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_mepi_e,Metanephrine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACGSm,N acteylglutamate synthase  mitochondrial,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_mercplaccys_e,3-mercaptolactate-cysteine disulfide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ACHEe,Acetylcholinesterase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
EX_malttr_e,Maltotriose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BILDGLCURte,Bilirubin beta-diglucuronide transport MDR,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BILDGLCURtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CDSm,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CERK,Ceramide kinase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CERT1gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CERT1rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CERT2gt,Ceramide transport protein,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CERT2rt,Ceramide transport protein,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CGLYt3_2,Cys-Gly transport in via proton symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CGMPt,CGMP transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CH25H,Cholesterol 25-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
AMETt2m,"S-Adenosyl-L-methionine reversible transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHATn,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHLP,Choline phosphate phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHLtm,Choline transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLATEt2,Cholate transport via sodium cotransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLATEt3,ABC bile acid transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLD2m,"Choline dehydrogenase (FAD acceptor), mitochondrial","Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLPtg,Choline phosphate intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLPtl,Choline phosphate intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLtg,Choline intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLtn,"Choline transport, nuclear through pores","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHOLtr,Choline intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHAT,Choline O-acetyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT33g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT34g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT35g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT36g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT37g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT38g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT39g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
B3GNT51g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAAT1x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAAT2x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAAT3x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BHMT,Betaine-homocysteine S-methyltransferase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAAT5x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BACCL,Biotin acetyl CoA carboxylase ligase,Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BACCLm,"Biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial",Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BALAVECSEC,B-alanine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAMPPALDOX,Beta-Aminopropion aldehyde NAD+ oxidoreductase,beta-Alanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAMPPALDOXm,Beta-Aminopropion aldehyde:NAD+ oxidoreductase (m),beta-Alanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BBHOX,"4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BCDO,Beta-Carotene dioxygenase,Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BDMT_L,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BDMT_U,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BETALDHx,Betaine-aldehyde dehydrogenase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BETALDHxm,"Betaine-aldehyde dehydrogenase, mitochondrial","Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
BAAT4x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYSTAm,L-Cysteine:2-oxoglutarate aminotransferase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYSTGL,Cystathionine g lyase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYSTGLUex,L-cystine/L-glutamate exchanger,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYSTS,Cystathionine beta synthase,Methionine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYSTSERex,L-cystine/glycine exchanger (cystine in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTD,Cytidine deaminase,Pyrimidine Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDK1,ATP:cytidine 5'-phosphotransferase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDK2m,"Cytidine kinase (ATP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDn,"Cytidine deaminase, nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDt,Cytidine facilated transport in cytosol,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDt4,Cytidine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHSTEROLSULT,Steroid sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDtl,Cytidine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDtm,Cytidine facilated transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDtn,Cytidine  transport in nucleus,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK10n,"Cytidylate kinase (CMP,dGTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK11,"Cytidylate kinase (dCMP,dGTP)",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK11n,"Cytidylate kinase (dCMP,dGTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK12n,"Cytidylate kinase (dCMP,dCTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK13n,"Cytidylate kinase (dCMP,dATP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK1m,"Cytidylate kinase (CMP),mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK1n,"Cytidylate kinase (CMP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTK2n,"Cytidylate kinase (dCMP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CYTDt5,Cytidine transport (1:2 Na/cytd cotransport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHSTEROLt,Cholesterol efflux (ATP depedent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHSTEROLt1,Cholesterol intracellular transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHSTEROLtg,"Cholesterol efflux (ATP depedent), golgi","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHTNASE,CHTNASE,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CHTNASEe,"Chitinase, extracellular",Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
CITMCOAHm,"L-Citramalyl-CoA hydro-lyase, mitochondrial",C5-Branched dibasic acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
