ReactionID,ReactionName,Subsystem,GroupA,GroupB,MeanA,MeanB,Diff(A-B),TestStat,PValue,FDR_BH
PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),Pyrimidine Catabolism,HFD,SCD,-0.00381968081084662,-0.004145084763884428,0.0003254039530378081,,,
S6TASE12ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE13ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE14ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S4TASE1ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S4TASE2ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S4TASE3ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE15ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
PYRt2m,Pyruvate mitochondrial transport via proton symport,"Transport, Mitochondrial",HFD,SCD,0.02226668315914712,-0.35845706709050495,0.3807237502496521,,,
S6TASE16ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE17ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S4TASE4ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S4TASE5ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE18ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SALMCOM2,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,HFD,SCD,0.0,0.0,0.0,,,
S6TASE19ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
PYRt2p,Pyruvate peroxisomal transport via proton symport,D-alanine metabolism,HFD,SCD,-0.3658800587713621,0.0,-0.3658800587713621,,,
S6TASE1ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE20ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE21ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE22ly,"Galactose-6-sulfate sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE23ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SAMHISTA,S-Adenosyl-L-methionine:histamine N-tele-methyltransferase,Histidine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SARCOXp,"Sarcosine oxidase, peroxisomal","Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.0,0.0,0.0,,,
SARCStex,Sarcosine transport (extracellular to cytosol),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
S6TASE24ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SARCStm,Sarcosine transport (mitochondrial),"Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
S6TASE25ly,"Galactose-6-sulfate sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",HFD,SCD,-0.04194454629604871,0.0,-0.04194454629604871,,,
S6TASE26ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE2ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SARCStp,Sarcosine transport (peroxisomal),"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
SARDHm,Sarcosine dehydrogenase (m),Urea cycle/amino group metabolism,HFD,SCD,0.0,0.0,0.0,,,
S6TASE3ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
QUILSYN,Quinolinate Synthase  Eukaryotic ,Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
S6TASE4ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE5ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE6ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SBPP1er,Sphingoid base phosphate phosphatase  sphinganine 1 phosphatase   endoplasmic reticulum,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SBPP3er,"Sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SBTD_D2,D sorbitol dehydrogenase  D fructose producing ,Fructose and Mannose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SBTR,D sorbitol reductase,Fructose and Mannose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
S6TASE7ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
S6TASE8ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SCP21x,Sterol carrier protein 2,"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
RADH,Retinal dehydrogenase,Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SCP22x,Sterol carrier protein 2,"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
SCP2x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
SCP3x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
S6TASE9ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SACCD3m,"Saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial",Lysine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SACCD4m,"Saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial",Lysine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SADT,Sulfate adenylyltransferase,Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,HFD,SCD,0.0,0.0,0.0,,,
SCPx,Peroxisomal thiolase 2,Bile Acid Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
SEAHCYSHYD,Se-Adenosylselenohomocysteine hydrolase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SEAHCYStn,Se-adenosyl-seleno-L-homocysteine nuclear transport,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
RADH2,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SEASMETtn,Se-adenosyl-seleno-L-methionine nuclear transport,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELADT,Selenate adenylyltransferase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
RADH3,Retinal dehydrogenase,Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELCYSLY,Selenocysteine lyase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SO4t4_3,Sulfate transport via sodium symport,"Transport, Extracellular",HFD,SCD,-0.993713351673408,-0.8931777833057521,-0.10053556836765587,,,
RADH4,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELCYSLY2,Selenocysteine lyase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELCYSTGL,Selanocystathionine g-lyase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELCYSTS,Selanocystathionine beta-synthase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SO4tl,Sulfate transport (lysosome),"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
SOAT11,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RAHY,Retinoic acid hydroxylation (P450),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SOAT11r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SOAT12,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELMETAT,Selenomethionine adenosyltransferase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELNPS,Selenophosphate synthase,Selenoamino acid metabolism,HFD,SCD,0.0,0.0,0.0,,,
SOAT12r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RAI1,Retinal isomerase (11-cis),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SELt4_3,Selenate transport via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERALANaEx,L-alanine/L-serine Na-dependent exchange (Ser-L in),"Transport, Extracellular",HFD,SCD,0.1,0.0,0.1,,,
SOProd,SOProd,,HFD,SCD,0.0,0.0,0.0,,,
RAI2,Retinal isomerase (9-cis),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPC_HSt,Sphingosylphosphorylcholine transport (diffusion),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SPH1Pte,Sph1p transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERASNNaEx,L-serine/L-asparagine Na-dependent exchange (Ser-L in),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERCYSNaEx,L-serine/L-cysteine Na-dependent exchange (Ser-L in),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
RAI3,13-cis-retinoic acid isomerase,Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERGLNexR,L-Serine/Glutamine reversible exchange,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERGLYexR,L-Serine/Glycine reversible exchange,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERHL,L-Serine hydro-lyase,"Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.0426874076740949,0.2677984405713698,-0.2251110328972749,,,
SPH1Pter,Sphinganine 1 phosphate endoplasmic reticular transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
SPHGNtr,Sphinganine intracellular transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
SPHINGStl,Sphingosine intracellular transport,"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
SPHINGStr,Sphingosine intracellular transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
SPHK21c,Sphingosine kinase,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SERLYSNaex,Serine/Lysine Na-dependent exchange (Ser in),"Transport, Extracellular",HFD,SCD,0.0,0.1,-0.1,,,
SERPT,Serine C palmitoyltransferase,Sphingolipid Metabolism,HFD,SCD,0.00034684956284645807,0.00037639816244126477,-2.9548599594806703e-05,,,
SPHMDAc,Sphingomyelin deacylase,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPHMYLNtg,Sphingomyelin intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPHMYLNtl,Sphingomyelin intracellular transport,"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
SPHS1Pte,Sphingosine-1-phosphate transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SERTHRNaEx,L-serine/L-threonine Na-dependent exchange (Ser-L in),"Transport, Extracellular",HFD,SCD,0.1,0.0,0.1,,,
RAtn,"Retinoate transport, nuclear","Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
SERt4,L-serine via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
SPMDOX,Spermidine:(acceptor) oxidoreductase,beta-Alanine metabolism,HFD,SCD,0.0,0.0,0.0,,,
SERtN1,"Serine transport (Na, H coupled)","Transport, Extracellular",HFD,SCD,0.0,0.5980168329181794,-0.5980168329181794,,,
RAtn3,"13-cis-retinoic acid transport, nuclear","Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
SERtp,"L-serine transport, peroxisomal","Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
SFGTHi,S-Formylglutathione hydralase,Tyrosine metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPMS,Spermidine synthase,Urea cycle/amino group metabolism,HFD,SCD,0.0,0.0,0.0,,,
SGALSIDEtg,Sgalside hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
RBK,Ribokinase,Pentose Phosphate Pathway,HFD,SCD,0.0,0.0,0.0,,,
SGALSIDEtl,Sgalside hs intracellular transport,"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
SPODM,Superoxide dismutase,ROS Detoxification,HFD,SCD,0.0,0.0,0.0,,,
SPODMe,"Superoxide dismutase, extracellular",ROS Detoxification,HFD,SCD,0.0,0.0,0.0,,,
SPODMm,Superoxide dismutase,ROS Detoxification,HFD,SCD,0.0,0.0,0.0,,,
SGPL11r,Sphingosine-1-phosphate lyase 1,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RBK_Dr,D-ribulokinase (D-ribulose),Pentose and Glucuronate Interconversions,HFD,SCD,0.0,0.0,0.0,,,
SGPL12r,Sphingosine-1-phosphate lyase,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SIAASE,SIAASE,N-Glycan Degradation,HFD,SCD,0.0,0.0,0.0,,,
SIAASE2ly,"Sialidase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SIAASE3ly,"Sialidase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SIAASE4ly,"Sialidase, lysosomal",Keratan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
SIAASEly,"Sialidase, lysosomal",N-Glycan Degradation,HFD,SCD,0.0,0.0,0.0,,,
SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPODMn,"Superoxide dismutase, nuclear",ROS Detoxification,HFD,SCD,0.0,0.0,0.0,,,
SPODMx,"Superoxide dismutase, peroxisome",ROS Detoxification,HFD,SCD,0.0,0.0,0.0,,,
SPR,Sepiapterin reductase,Tetrahydrobiopterin,HFD,SCD,0.0,0.0,0.0,,,
SPRMS,Spermine synthase,Urea cycle/amino group metabolism,HFD,SCD,0.0,0.0,0.0,,,
SPRn,"Sepiapterin reductase, nuclear",Tetrahydrobiopterin,HFD,SCD,0.0,0.0,0.0,,,
SPTix,"Serine-pyruvate aminotransferase (irreversible), peroxisomal","Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.0,0.0,0.0,,,
SQLEr,Squalene epoxidase  endoplasmic reticular  NADP ,Cholesterol Metabolism,HFD,SCD,0.0007804115164045306,0.0008468958654928456,-6.648434908831501e-05,,,
SQLSr,Squalene synthase,Cholesterol Metabolism,HFD,SCD,0.0007804115164045306,0.0008468958654928456,-6.648434908831501e-05,,,
SR5AR2r,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SR5ARr,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SRTN23OX,"5-Hydroxytryptamine:oxygen 2,3-dioxygenase (indole-decyclizing)",Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
SLCBK1,Sphingolipid long chain base kinase  sphinganine ,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SLDt,L-sulfolactate transport (cytosol to extracellular),Cysteine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SLDx,L-sulfolactate dehydrogenase (NAD+),Cysteine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SLDxm,"L-sulfolactate dehydrogenase (NAD+), mitochondrial",Cysteine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SRTNACT,Acetyl-CoA:aralkylamine N-acetyltransferase,Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
SRTNMTX,S-Adenosyl-L-methionine:amine N-methyltransferase (srtn),Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RBTt,Ribitol transport via passive diffusion,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SMPD3l,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SMPD4,Sphingomyelinase,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SRTNt6_2_r,SRTNt6 LPAREN 2 RPAREN r,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SRTNtu,Serotonin uniport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SSALxm,"Succinate-semialdehyde:NAD+ oxidoreductase, mitochondria",Glutamate metabolism,HFD,SCD,0.0,0.0,0.0,,,
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid Metabolism,HFD,SCD,0.00034684956284645807,0.00037639816244126477,-2.9548599594806703e-05,,,
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RDH1,Retinol dehydrogenase (all-trans),Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST3GAL22g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST3GAL23g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST3GAL61g,"Type 2 lactosamine alpha-2,3-sialyltransferase",Blood Group Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
ST3GAL62g,"Type 2 lactosamine alpha-2,3-sialyltransferase",Blood Group Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC21,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC22,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SO4CLtex2,Sulfate transport via chloride countertransport (2:1),"Transport, Extracellular",HFD,SCD,0.1,0.0,0.1,,,
SO4HCOtex,Sulfate transport via bicarbonate countertransport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SO4OXAtex2,Sulfate transport via oxalate countertransport (2:1),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
SO4t4_2,Sulfate transport via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,-0.1,0.1,,,
SUCOAS1m,Succinyl-CoA ligase (GDP-forming),Citric Acid Cycle,HFD,SCD,-0.7626680804148406,0.0,-0.7626680804148406,,,
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,HFD,SCD,0.0,-0.7221941565992761,0.7221941565992761,,,
ST6GALNAC23,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC24,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SUCRe,Sucrose hydrolyzing enxyme  extracellular,Galactose metabolism,HFD,SCD,0.0,0.0,0.0,,,
RDH1a,"Retinol dehydrogenase (all-trans,NADPH)",Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC25,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC26,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC27,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC28,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
SULFOX,Sulfite oxidase,Cysteine Metabolism,HFD,SCD,0.793713351673408,0.9931777833057521,-0.19946443163234417,,,
Ser_Thrtg,Ser FSLASH Thrtg,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC31,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RDH2,"Retinol dehydrogenase (9-cis,NADH)",Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC61,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST6GALNAC62,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
T2M26DCOAHLm,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)",Limonene and pinene degradation,HFD,SCD,0.0,0.0,0.0,,,
T2M26DCOAHLx,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (x)",Limonene and pinene degradation,HFD,SCD,0.0,0.0,0.0,,,
T4HCINNMFM,4 hydroxycinnamate formation,Ubiquinone Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
T4HCINNOX,4-Coumarate:oxygen oxidoreductase,"Stilbene, coumarine and lignin biosynthesis",HFD,SCD,0.0,0.0,0.0,,,
TAGAT_Dt,D-tagatose uptake via diffusion,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
TAGt,Triacylglycerol Transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
RDH2a,"Retinol dehydrogenase (9-cis,NADPH)",Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
ST8SIA56g,"Alpha-2,8-sialyltransferase 8E",Blood Group Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
STCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",HFD,SCD,0.0,0.05479416249738685,-0.05479416249738685,,,
TALA,Transaldolase,Pentose Phosphate Pathway,HFD,SCD,-0.0027950293939376786,-0.003033141859005911,0.00023811246506823258,,,
TAURt4_2_r,TAURt4 LPAREN 2 RPAREN r,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
TAURtcx,Taurine transport (sodium symport) (cytosol to peroxisome),Taurine and hypotaurine metabolism,HFD,SCD,0.0,0.0,0.0,,,
STRDNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
RDH3,"Retinol dehydrogenase (11-cis,NADH)",Vitamin A Metabolism,HFD,SCD,0.0,0.0,0.0,,,
STRDNCCPT2,Carnitine transferase,Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
STRDNCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
TAXOLte,Xenobiotic transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
TCHOLAt2,Taurocholate transport via sodium cotransport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
TCHOLAt3,ABC bile acid transporter,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
TCHOLAte,Bile acid intracellular transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
STRDNCt,Fatty acid transport via diffusion,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
