ReactionID,ReactionName,Subsystem,MetaboliteID,MetaboliteName,Coefficient,Diff(HFD-SCD),Ratio(HFD/SCD)
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",ser__D_c,D-Serine,1.0,-0.4052371416664796,0.0
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",ser__D_e,D-Serine,-1.0,-0.4052371416664796,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",gly_c,Glycine,-1.0,0.4052371416664796,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",gly_e,Glycine,1.0,0.4052371416664796,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",ser__D_c,D-Serine,1.0,0.4052371416664796,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",ser__D_e,D-Serine,-1.0,0.4052371416664796,0.0
SRTNtu,Serotonin uniport,"Transport, Extracellular",srtn_c,Serotonin,1.0,0.2657646516171122,0.2377727802179338
SRTNtu,Serotonin uniport,"Transport, Extracellular",srtn_e,Serotonin,-1.0,0.2657646516171122,0.2377727802179338
THBPT4ACAMDASE,Tetrahydrobiopterin-4a-carbinolamine dehydratase,Tetrahydrobiopterin,dhbpt_c,"6,7-Dihydrobiopterin",1.0,-0.3486685396689673,0.0
THBPT4ACAMDASE,Tetrahydrobiopterin-4a-carbinolamine dehydratase,Tetrahydrobiopterin,h2o_c,H2O H2O,1.0,-0.3486685396689673,0.0
THBPT4ACAMDASE,Tetrahydrobiopterin-4a-carbinolamine dehydratase,Tetrahydrobiopterin,thbpt4acam_c,Tetrahydrobiopterin-4a-carbinolamine,-1.0,-0.3486685396689673,0.0
TRPHYDRO2,"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)",Tryptophan metabolism,5htrp_c,5-Hydroxy-L-tryptophan,1.0,-0.3486685396689673,0.0
TRPHYDRO2,"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)",Tryptophan metabolism,o2_c,O2 O2,-1.0,-0.3486685396689673,0.0
TRPHYDRO2,"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)",Tryptophan metabolism,thbpt4acam_c,Tetrahydrobiopterin-4a-carbinolamine,1.0,-0.3486685396689673,0.0
TRPHYDRO2,"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)",Tryptophan metabolism,thbpt_c,Tetrahydrobiopterin,-1.0,-0.3486685396689673,0.0
