reaction_id,reaction_name,subsystem,LECs_Chow,LECs_WesternDiet,Hepatocytes_Chow,Hepatocytes_WesternDiet,qHSCs_Chow,qHSCs_WesternDiet,"Cd207+, Trem2+ Mo-KC_Chow","Cd207+, Trem2+ Mo-KC_WesternDiet",Timd4+ resKC_Chow,Timd4+ resKC_WesternDiet,Cholangiocytes_Chow,Cholangiocytes_WesternDiet,cAMP qHSCs_Chow,cAMP qHSCs_WesternDiet,aHSCs_Chow,aHSCs_WesternDiet,"Cd207-, Trem2+ Mo-KC_Chow","Cd207-, Trem2+ Mo-KC_WesternDiet","Cx3cr1+, Ccr2+ MdM_Chow","Cx3cr1+, Ccr2+ MdM_WesternDiet",Macrophages_Chow,Macrophages_WesternDiet,Dendrites_Chow,Dendrites_WesternDiet,"Ly6c2+, Ccr2+ Mo_Chow","Ly6c2+, Ccr2+ Mo_WesternDiet",MCs_Chow,MCs_WesternDiet,T cells_Chow,T cells_WesternDiet,Cycling_Chow,Cycling_WesternDiet,B cells_Chow,B cells_WesternDiet,Neutrophiles_Chow,Neutrophiles_WesternDiet,"Trem2+, Spp1+ MdM_Chow","Trem2+, Spp1+ MdM_WesternDiet","Ly6c2-, Spn+ Mo_Chow","Ly6c2-, Spn+ Mo_WesternDiet",Transitioning Mo_Chow,Transitioning Mo_WesternDiet,DCs_WesternDiet,Mast cells_Chow,Mast cells_WesternDiet
ST6GALNAC61,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6GALNAC62,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2M26DCOAHLm,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)",Limonene and pinene degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2M26DCOAHLx,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (x)",Limonene and pinene degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T4HCINNMFM,4 hydroxycinnamate formation,Ubiquinone Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T4HCINNOX,4-Coumarate:oxygen oxidoreductase,"Stilbene, coumarine and lignin biosynthesis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGAT_Dt,D-tagatose uptake via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGt,Triacylglycerol Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH2a,"Retinol dehydrogenase (9-cis,NADPH)",Vitamin A Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013839727970822035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015221369966790932,0.0,0.0,0.0,0.0,0.008130648105943421,0.0,0.0,0.0,0.007207246828773227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA56g,"Alpha-2,8-sialyltransferase 8E",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA,Transaldolase,Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-0.00019272237870290315,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022724637681161445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022724637681159816,0.0,0.0,0.0
TAURt4_2_r,TAURt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAURtcx,Taurine transport (sodium symport) (cytosol to peroxisome),Taurine and hypotaurine metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRDNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.09835667948251242,0.0,0.0,0.0,0.0,0.0,0.006153596522011953,0.0,0.0,0.03759820090559785,0.0,0.0,0.0,0.011342147236343292,0.0,0.0,0.0,0.0,0.034030279270521685,0.0,0.0,0.0,0.0,0.0,0.01945022998346096,0.008012173913043576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019782608695652175,0.0021695652173913046,0.0003130434782608695,0.0
RDH3,"Retinol dehydrogenase (11-cis,NADH)",Vitamin A Metabolism,0.0,0.0,0.0,-0.0240323941833591,0.001,0.0,0.0,0.0,-0.02443037548061064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018933528789106105,-0.03915037741903271,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,-0.007207246828773227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027646578573568323,0.0,0.0,0.0,0.0,0.0
STRDNCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.09835667948251242,0.0,0.0,0.0,0.0,0.0,0.006153596522011953,0.0,0.0,0.03759820090559785,0.0,0.0,0.0,0.011342147236343292,0.0,0.0,0.0,0.0,0.034030279270521685,0.0,0.0,0.0,0.0,0.0,0.01945022998346096,0.008012173913043576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019782608695652175,0.0021695652173913046,0.0003130434782608695,0.0
STRDNCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.09835667948251242,0.0,0.0,0.0,0.0,0.0,0.006153596522011953,0.0,0.0,0.03759820090559785,0.0,0.0,0.0,0.011342147236343292,0.0,0.0,0.0,0.0,0.034030279270521685,0.0,0.0,0.0,0.0,0.0,0.01945022998346096,0.008012173913043576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019782608695652175,0.0021695652173913046,0.0003130434782608695,0.0
TAXOLte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHOLAt2,Taurocholate transport via sodium cotransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHOLAt3,ABC bile acid transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHOLAte,Bile acid intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRDNCt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHOLAtx,Bile acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCtm,Succinate transport  mitochondrial,"Transport, Mitochondrial",-0.3568677059592982,-0.15611381449923073,-0.3536868090222346,-0.34274977291826086,0.0,-0.134342612814384,-0.19635382484448494,-0.011589248695924998,-0.17661920054523206,-0.40503580716790516,-0.12715662343946538,-0.25869644557708743,0.0,-0.11121755480846962,-0.01934736462764764,-0.18969646662624837,-0.15936214903538623,-0.3189425191966438,-0.19893771243057112,-0.29484695768311925,-0.18102455262357942,-0.1303255630415591,-0.12406717733607599,-0.26088487887730977,-0.35339982916501717,-0.32542606183825773,-0.014017391304347926,-0.25434583091027985,-0.32499541083359207,-0.15916406789081416,-0.1842531884690639,-0.16133339529535878,-0.1417765741021294,-0.13060334359229248,-0.004217391304347826,-0.12840685579252675,-0.10139116622323138,-0.3484763567163996,-0.4375589215711852,-0.3419151508046426,-0.24558630851232732,-0.0026000000000000016,-0.0027913043478261026,-0.011451014492753573,-0.1068589245264806
RDH3a,"Retinol dehydrogenase (11-cis,NADPH)",Vitamin A Metabolism,0.0,0.0,0.0,0.0240323941833591,0.0,0.0,0.0,0.0,0.02443037548061064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018933528789106105,0.03915037741903271,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.007207246828773227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027646578573568323,0.0,0.0,0.0,0.0,0.0
SUCCt4_2,Succinate transport via sodium symport,"Transport, Extracellular",-0.3061503453989206,-0.15511381449923073,-0.3306288973143799,-0.3120817918448762,0.0,-0.07254945955590603,-0.17597010411645708,-0.009180478530427789,-0.10806964986201045,-0.373018865824123,-0.12016083117409956,-0.22796645853208303,0.0,-0.028948157166217528,-0.01834736462764764,-0.12319349064437317,-0.10435690836957287,-0.295144389853902,-0.17251630640451981,-0.284773553987794,-0.1259828893184199,-0.11193020132191474,-0.07808133373403525,-0.232814455774909,-0.21201060479834496,-0.32442606183825773,-0.013017391304347925,-0.25334583091027985,-0.3108013916629042,-0.10351604511177276,-0.13015029241999676,-0.16033339529535878,-0.0895115766788,-0.06810376781266933,-0.0032173913043478256,-0.07306570991611361,-0.053599392969821726,-0.3231050984101491,-0.37081429131596594,-0.24763833904269295,-0.14805014602227573,-0.0016000000000000016,-0.0017913043478261026,-0.010451014492753572,-0.052254812731688055
TCYNTt,Thiocyanate transport via diffusion (cytosol to extracellular),"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCYNTtm,Thiocyanate transport via diffusion (mitochondrial),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt4_3,Succinate transport via sodium symport,"Transport, Extracellular",-0.050717360560377574,-0.001,-0.023057911707854713,-0.030667981073384646,0.0,-0.06179315325847798,-0.020383720728027844,-0.0024087701654972094,-0.0685495506832216,-0.032016941343782114,-0.006995792265365813,-0.030729987045004396,0.0,-0.08226939764225209,-0.001,-0.0665029759818752,-0.05500524066581337,-0.023798129342741756,-0.02642140602605132,-0.010073403695325217,-0.05504166330515953,-0.018395361719644357,-0.045985843602040735,-0.028070423102400776,-0.1413892243666722,-0.001,-0.001,-0.001,-0.014194019170687865,-0.0556480227790414,-0.05410289604906716,-0.001,-0.0522649974233294,-0.062499575779623145,-0.001,-0.05534114587641314,-0.04779177325340966,-0.025371258306250505,-0.06674463025521925,-0.09427681176194964,-0.09753616249005159,-0.001,-0.001,-0.001,-0.05460411179479255
TDCHOLAte,Bile acid intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH4,"Retinol dehydrogenase (13-cis,NADH)",Vitamin A Metabolism,0.0,0.0,0.0,0.0,0.0008996753102268051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDCHOLAtx,Bile acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCtp,"Succinate transporter, peroxisome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCD1m,Succinate dehydrogenase,Citric Acid Cycle,0.030969535425637046,0.0,0.0,0.0,0.004,0.14786877237542984,0.0813057291919127,0.004182845217937148,0.12792738010834478,0.0,0.0,0.05855896379524139,0.004,0.1824739474843528,0.003121739130434782,0.12520926850522046,0.08970147807306983,0.047284101755653896,0.014895732356408786,0.0,0.08814163319667051,0.14154029545657815,0.0831177458072635,0.08507097544355077,0.036478246041316165,0.009643437319236337,0.0031217391304347863,0.0680486734635598,0.04116469721590288,0.1231989863122378,0.04595688191869765,0.06704747588446253,0.09604369325746337,0.10926041641782397,0.019189608935172037,0.09439012374086997,0.09205302201541775,0.0466393393978068,0.027407328240471096,0.07793107138872707,0.0429400912098068,0.028427623735302176,0.028615920153131025,0.003121739130434782,0.15736339857374348
TDP,Thiamin pyrophosphatase,Thiamine Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDPDRE,"DTDP-4-dehydrorhamnose 3,5-epimerase",Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDPDRR,DTDP-4-dehydrorhamnose reductase,Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDPGDH,"DTDPglucose 4,6-dehydratase",Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETFA,Retinol acyltransferase,Vitamin A Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDPm,"Thiamin pyrophosphatase, mitochondrial",Thiamine Metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TETHEX3COAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TETHEX3t,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRt4,L-threonine  via sodium symport,"Transport, Extracellular",0.0,0.009030259647838663,0.0,0.0,0.001354385964912281,0.0,0.002523708499322517,0.0033565217391304343,0.0,0.0,0.0,0.0,9.904864620774532e-05,0.0,0.0033565217391304343,0.0,0.0,0.0,0.0,0.021444444444444447,0.0,0.0,0.0,0.0,0.010172776659375084,0.021444444444444447,0.0012017318840582209,0.0,0.04493313398049688,0.0,0.0,0.0,0.0,0.0,0.0033565217391304347,0.0,0.015303504053593093,0.0,0.0,0.0,0.0,0.0033565217391304343,0.0033565217391304343,0.0033565217391304343,0.0
RETFAt,Fatty acid retinol efflux,"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETFAt1,Fatty acid retinol efflux (9-cis),"Transport, Extracellular",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
